Field,Description,Type,Coverage,Users,Alphas
rsk62_factor_1_100_val54,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 54th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,10,12
rsk62_factor_1_100_val55,"Lagged style-factor regression input series value number 55 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,14,15
rsk62_factor_1_100_val56,Val56,MATRIX,100%,10,12
rsk62_factor_1_100_val57,"Lagged style-factor regression input series value number 57 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,12,35
rsk62_factor_1_100_val58,Val58,MATRIX,100%,11,23
rsk62_factor_1_100_val59,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 59th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,13,32
rsk62_factor_1_100_val60,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 60th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,4,11
rsk62_factor_1_100_val61,"Lagged style-factor regression input series value number 61 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,12,15
rsk62_factor_1_100_val62,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 62nd lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,12,26
rsk62_factor_1_100_val63,"Lagged style-factor regression input series value number 63 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,11,25
rsk62_factor_1_100_val64,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 64th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,11,44
rsk62_factor_1_100_val65,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 65th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,8,11
rsk62_factor_1_100_val66,Val66,MATRIX,100%,6,10
rsk62_factor_1_100_val67,Val67,MATRIX,100%,11,11
rsk62_factor_1_100_val68,Val68,MATRIX,100%,15,36
rsk62_factor_1_100_val69,Val69,MATRIX,100%,9,15
rsk62_factor_1_100_val70,"Lagged style-factor regression input series value number 70 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,11,57
rsk62_factor_1_100_val71,Val71,MATRIX,100%,17,27
rsk62_factor_1_100_val72,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 72nd lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,8,19
rsk62_factor_1_100_val73,"Lagged style-factor regression input series value number 73 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,5,9
rsk62_factor_1_100_val74,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 74th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,11,33
rsk62_factor_1_100_val75,"Lagged style-factor regression input series value number 75 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,8,12
rsk62_factor_1_100_val76,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 76th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,9,27
rsk62_factor_1_100_val77,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 77th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,9,11
rsk62_factor_1_100_val78,Val78,MATRIX,100%,13,112
rsk62_factor_1_100_val79,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 79th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,9,17
rsk62_factor_1_100_val80,Val80,MATRIX,100%,8,9
rsk62_factor_1_100_val81,Val81,MATRIX,100%,10,18
rsk62_factor_1_100_val82,"Lagged style-factor regression input series value number 82 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,10,11
rsk62_factor_1_100_val83,Val83,MATRIX,100%,12,18
rsk62_factor_1_100_val84,"Lagged style-factor regression input series value number 84 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,9,19
rsk62_factor_1_100_val85,Val85,MATRIX,100%,7,17
rsk62_factor_1_100_val86,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 86th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,7,7
rsk62_factor_1_100_val87,"Lagged style-factor regression input series value number 87 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,9,19
rsk62_factor_1_100_val88,Val88,MATRIX,100%,6,10
rsk62_factor_1_100_val89,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 89th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,12,14
rsk62_factor_1_100_val90,Val90,MATRIX,100%,4,5
rsk62_factor_1_100_val91,"Lagged style-factor regression input series value number 91 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,6,6
rsk62_factor_1_100_val92,Val92,MATRIX,100%,12,103
rsk62_factor_1_100_val93,"Lagged style-factor regression input series value number 93 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,16,31
rsk62_factor_1_100_val94,Val94,MATRIX,100%,9,20
rsk62_factor_1_100_val95,Val95,MATRIX,100%,12,26
rsk62_factor_1_100_val96,Val96,MATRIX,100%,12,36
rsk62_factor_1_100_val97,"Lagged style-factor regression input series value number 97 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,6,7
rsk62_factor_1_100_val98,"Lagged style-factor regression input series value number 98 for USA, 1-day horizon; Val1 is most recent, Val100 oldest",MATRIX,100%,9,12
rsk62_factor_1_100_val99,"Per-stock style factor regressor series for the USA 1-day horizon risk model: the 99th lagged value in the 100-length sequence (Val1 most recent, Val100 oldest)",MATRIX,100%,13,27
rsk62_factor_5_100_intercept,Intercept term from the first-stage style regression at a 5-day return horizon using a 100-day window,MATRIX,100%,25,116
rsk62_factor_5_100_val100,The 100th (oldest) lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,24,132
rsk62_factor_5_100_val24,Twenty-fourth lag (index 24) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,20,111
rsk62_factor_5_100_val25,Twenty-fifth lag (index 25) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,12,31
rsk62_factor_5_100_val26,Twenty-sixth lag (index 26) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,8,19
rsk62_factor_5_100_val27,Twenty-seventh lag (index 27) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,16,25
rsk62_factor_5_100_val28,Twenty-eighth lag (index 28) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,14,27
rsk62_factor_5_100_val29,Twenty-ninth lag (index 29) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,13,22
rsk62_factor_5_100_val30,Thirtieth lag (index 30) of the factor return series in the USA 5-day horizon model; units: return per period,MATRIX,100%,14,33
rsk62_factor_5_100_val31,Lag number 31 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,17,50
rsk62_factor_5_100_val32,Lag number 32 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,7,17
rsk62_factor_5_100_val33,Lag number 33 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,12,16
rsk62_factor_5_100_val34,Lag number 34 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,12,24
rsk62_factor_5_100_val35,Lag number 35 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,14,31
rsk62_factor_5_100_val36,Lag number 36 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,19,29
rsk62_factor_5_100_val37,Lag number 37 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,13,28
rsk62_factor_5_100_val38,Lag number 38 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,11,13
rsk62_factor_5_100_val39,Lag number 39 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,13,18
rsk62_factor_5_100_val40,Lag number 40 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,11,13
rsk62_factor_5_100_val41,Lag number 41 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,10,26
rsk62_factor_5_100_val42,Lag number 42 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,13,18
rsk62_factor_5_100_val43,Lag number 43 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,9,13
rsk62_factor_5_100_val44,Lag number 44 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,4,12
rsk62_factor_5_100_val45,Lag number 45 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,9,17
rsk62_factor_5_100_val46,Lag number 46 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,15,173
rsk62_factor_5_100_val47,Lag number 47 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,10,14
rsk62_factor_5_100_val48,Lag number 48 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,12,15
rsk62_factor_5_100_val49,Lag number 49 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,11,51
rsk62_factor_5_100_val50,Lag number 50 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,13,16
rsk62_factor_5_100_val51,Lag number 51 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,10,13
rsk62_factor_5_100_val52,Lag number 52 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,12,37
rsk62_factor_5_100_val53,Lag number 53 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,15,73
rsk62_factor_5_100_val54,Lag number 54 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,9,12
rsk62_factor_5_100_val55,Lag number 55 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,13,603
rsk62_factor_5_100_val56,Lag number 56 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,19,46
rsk62_factor_5_100_val57,Lag number 57 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,11,52
rsk62_factor_5_100_val58,Lag number 58 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,9,15
rsk62_factor_5_100_val59,Lag number 59 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,7,11
rsk62_factor_5_100_val60,Lag number 60 of the style factor return series used as regression input in the USA risk model at 5-day horizon; represents a 5-day factor return,MATRIX,100%,7,14
rsk62_factor_5_100_val61,"Factor return series element: 5-period model, index 61 (units: return per period)",MATRIX,100%,6,12
rsk62_factor_5_100_val62,"Factor return series element: 5-period model, index 62 (units: return per period)",MATRIX,100%,8,13
rsk62_factor_5_100_val63,"Factor return series element: 5-period model, index 63 (units: return per period)",MATRIX,100%,16,30
rsk62_factor_5_100_val64,"Factor return series element: 5-period model, index 64 (units: return per period)",MATRIX,100%,14,18
rsk62_factor_5_100_val65,"Factor return series element: 5-period model, index 65 (units: return per period)",MATRIX,100%,14,23
rsk62_factor_5_100_val66,"Factor return series element: 5-period model, index 66 (units: return per period)",MATRIX,100%,10,26
rsk62_factor_5_100_val67,"Factor return series element: 5-period model, index 67 (units: return per period)",MATRIX,100%,10,26
rsk62_factor_5_100_val68,"Factor return series element: 5-period model, index 68 (units: return per period)",MATRIX,100%,9,12
rsk62_factor_5_100_val69,"Factor return series element: 5-period model, index 69 (units: return per period)",MATRIX,100%,10,14
rsk62_factor_5_100_val70,"Factor return series element: 5-period model, index 70 (units: return per period)",MATRIX,100%,10,19
rsk62_factor_5_100_val71,"Factor return series element: 5-period model, index 71 (units: return per period)",MATRIX,100%,15,21
rsk62_factor_5_100_val72,"Factor return series element: 5-period model, index 72 (units: return per period)",MATRIX,100%,8,10
rsk62_factor_5_100_val73,"Factor return series element: 5-period model, index 73 (units: return per period)",MATRIX,100%,7,10
rsk62_factor_5_100_val74,"Factor return series element: 5-period model, index 74 (units: return per period)",MATRIX,100%,11,14
rsk62_factor_5_100_val75,"Factor return series element: 5-period model, index 75 (units: return per period)",MATRIX,100%,10,18
rsk62_factor_5_100_val76,"Factor return series element: 5-period model, index 76 (units: return per period)",MATRIX,100%,12,18
rsk62_factor_5_100_val77,"Factor return series element: 5-period model, index 77 (units: return per period)",MATRIX,100%,6,7
rsk62_factor_5_100_val78,"Factor return series element: 5-period model, index 78 (units: return per period)",MATRIX,100%,9,15
rsk62_factor_5_100_val79,"Factor return series element: 5-period model, index 79 (units: return per period)",MATRIX,100%,15,30
rsk62_factor_5_100_val80,"Factor return series element: 5-period model, index 80 (units: return per period)",MATRIX,100%,11,30
rsk62_factor_5_100_val81,"Factor return series element: 5-period model, index 81 (units: return per period)",MATRIX,100%,14,20
rsk62_factor_5_100_val82,"Factor return series element: 5-period model, index 82 (units: return per period)",MATRIX,100%,10,12
rsk62_factor_5_100_val83,"Factor return series element: 5-period model, index 83 (units: return per period)",MATRIX,100%,12,40
rsk62_factor_5_100_val84,"Factor return series element: 5-period model, index 84 (units: return per period)",MATRIX,100%,14,39
rsk62_factor_5_100_val85,"Factor return series element: 5-period model, index 85 (units: return per period)",MATRIX,100%,10,12
rsk62_factor_5_100_val86,"Factor return series element: 5-period model, index 86 (units: return per period)",MATRIX,100%,13,32
rsk62_factor_5_100_val87,"Factor return series element: 5-period model, index 87 (units: return per period)",MATRIX,100%,10,14
rsk62_factor_5_100_val88,"Factor return series element: 5-period model, index 88 (units: return per period)",MATRIX,100%,8,9
rsk62_factor_5_100_val89,"Factor return series element: 5-period model, index 89 (units: return per period)",MATRIX,100%,13,27
rsk62_factor_5_100_val90,"Factor return series element: 5-period model, index 90 (units: return per period)",MATRIX,100%,9,17
rsk62_factor_5_100_val91,The 91st lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,9,14
rsk62_factor_5_100_val92,The 92nd lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,14,19
rsk62_factor_5_100_val93,The 93rd lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,16,62
rsk62_factor_5_100_val94,The 94th lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,9,11
rsk62_factor_5_100_val95,The 95th lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,5,7
rsk62_factor_5_100_val96,The 96th lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,16,40
rsk62_factor_5_100_val97,The 97th lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,8,13
rsk62_factor_5_100_val98,The 98th lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,8,15
rsk62_factor_5_100_val99,The 99th lagged value in the 100-element rolling series of style factor input returns for the USA risk model at a 5-day horizon (used as a regressor; return per 5-day period),MATRIX,100%,16,87
rsk62_growth_di,Date Index of eps growth,MATRIX,100%,77,180
rsk62_id_mtl,Date Index of long term momentum,MATRIX,100%,80,352
rsk62_id_mts,Date Index of short term momentum,MATRIX,100%,52,105
rsk62_id_pb,Date Index of book value,MATRIX,100%,64,385
rsk62_id_qe2d,Date Index of debt to equity ratio,MATRIX,100%,76,135
rsk62_id_spe,Date Index of earnings per share,MATRIX,100%,64,107
rsk62_industry_1_100_val100,100th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,48,482
rsk62_industry_1_100_val24,Series element: twenty-fourth value in 1-100 range for industry return series (units: return),MATRIX,100%,18,27
rsk62_industry_1_100_val25,"Series element: 1-period retseries for industry in 1-100 range, index 25 (units: return)",MATRIX,100%,16,97
rsk62_industry_1_100_val26,"Series element: 1-period retseries for industry in 1-100 range, index 26 (units: return)",MATRIX,100%,17,29
rsk62_industry_1_100_val27,"Series element: 1-period retseries for industry in 1-100 range, index 27 (units: return)",MATRIX,100%,14,24
rsk62_industry_1_100_val28,"Series element: 1-period retseries for industry in 1-100 range, index 28 (units: return)",MATRIX,100%,13,16
rsk62_industry_1_100_val29,"Series element: 1-period retseries for industry in 1-100 range, index 29 (units: return)",MATRIX,100%,21,52
rsk62_industry_1_100_val30,"Series element: 1-period retseries for industry in 1-100 range, index 30 (units: return)",MATRIX,100%,20,82
rsk62_industry_1_100_val31,31st lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,18,29
rsk62_industry_1_100_val32,32nd lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,18,174
rsk62_industry_1_100_val33,33rd lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,18,22
rsk62_industry_1_100_val34,34th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,17,40
rsk62_industry_1_100_val35,35th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,13,42
rsk62_industry_1_100_val36,36th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,24,28
rsk62_industry_1_100_val37,37th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,19,39
rsk62_industry_1_100_val38,38th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,18,48
rsk62_industry_1_100_val39,39th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,16,93
rsk62_industry_1_100_val40,40th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,18,41
rsk62_industry_1_100_val41,41st lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,18,44
rsk62_industry_1_100_val42,42nd lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,11,26
rsk62_industry_1_100_val43,43rd lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,20,33
rsk62_industry_1_100_val44,44th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,10,28
rsk62_industry_1_100_val45,45th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,13,31
rsk62_industry_1_100_val46,46th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,10,28
rsk62_industry_1_100_val47,47th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,14,26
rsk62_industry_1_100_val48,48th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,14,27
rsk62_industry_1_100_val49,49th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,13,38
rsk62_industry_1_100_val50,50th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,16,55
rsk62_industry_1_100_val51,51st lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,11,29
rsk62_industry_1_100_val52,52nd lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,11,14
rsk62_industry_1_100_val53,53rd lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,11,24
rsk62_industry_1_100_val54,54th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,16,32
rsk62_industry_1_100_val55,55th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,14,153
rsk62_industry_1_100_val56,56th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,13,36
rsk62_industry_1_100_val57,57th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,9,24
rsk62_industry_1_100_val58,58th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,11,29
rsk62_industry_1_100_val59,59th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,20,72
rsk62_industry_1_100_val60,60th lagged value of the 1-day industry factor return series used as a regressor in the risk model; units: return,MATRIX,100%,10,61
rsk62_industry_1_100_val61,"Lagged industry return series element at 1-day horizon, index 61 (Val1 most recent; this is the 61st lag; units: return), used as regression input",MATRIX,100%,16,41
rsk62_industry_1_100_val62,"Lagged industry return series element at 1-day horizon, index 62 (Val1 most recent; this is the 62nd lag; units: return), used as regression input",MATRIX,100%,10,25
rsk62_industry_1_100_val63,"Lagged industry return series element at 1-day horizon, index 63 (Val1 most recent; this is the 63rd lag; units: return), used as regression input",MATRIX,100%,16,35
rsk62_industry_1_100_val64,"Lagged industry return series element at 1-day horizon, index 64 (Val1 most recent; this is the 64th lag; units: return), used as regression input",MATRIX,100%,13,87
rsk62_industry_1_100_val65,"Lagged industry return series element at 1-day horizon, index 65 (Val1 most recent; this is the 65th lag; units: return), used as regression input",MATRIX,100%,7,10
rsk62_industry_1_100_val66,"Lagged industry return series element at 1-day horizon, index 66 (Val1 most recent; this is the 66th lag; units: return), used as regression input",MATRIX,100%,11,17
rsk62_industry_1_100_val67,"Lagged industry return series element at 1-day horizon, index 67 (Val1 most recent; this is the 67th lag; units: return), used as regression input",MATRIX,100%,13,24
rsk62_industry_1_100_val68,"Lagged industry return series element at 1-day horizon, index 68 (Val1 most recent; this is the 68th lag; units: return), used as regression input",MATRIX,100%,12,14
rsk62_industry_1_100_val69,"Lagged industry return series element at 1-day horizon, index 69 (Val1 most recent; this is the 69th lag; units: return), used as regression input",MATRIX,100%,11,31
rsk62_industry_1_100_val70,"Lagged industry return series element at 1-day horizon, index 70 (Val1 most recent; this is the 70th lag; units: return), used as regression input",MATRIX,100%,11,20
rsk62_industry_1_100_val71,"Lagged industry return series element at 1-day horizon, index 71 (Val1 most recent; this is the 71st lag; units: return), used as regression input",MATRIX,100%,9,12
rsk62_industry_1_100_val72,"Lagged industry return series element at 1-day horizon, index 72 (Val1 most recent; this is the 72nd lag; units: return), used as regression input",MATRIX,100%,14,39
rsk62_industry_1_100_val73,"Lagged industry return series element at 1-day horizon, index 73 (Val1 most recent; this is the 73rd lag; units: return), used as regression input",MATRIX,100%,14,56
rsk62_industry_1_100_val74,"Lagged industry return series element at 1-day horizon, index 74 (Val1 most recent; this is the 74th lag; units: return), used as regression input",MATRIX,100%,18,37
rsk62_industry_1_100_val75,"Lagged industry return series element at 1-day horizon, index 75 (Val1 most recent; this is the 75th lag; units: return), used as regression input",MATRIX,100%,10,22
rsk62_industry_1_100_val76,"Lagged industry return series element at 1-day horizon, index 76 (Val1 most recent; this is the 76th lag; units: return), used as regression input",MATRIX,100%,10,17
rsk62_industry_1_100_val77,"Lagged industry return series element at 1-day horizon, index 77 (Val1 most recent; this is the 77th lag; units: return), used as regression input",MATRIX,100%,16,28
rsk62_industry_1_100_val78,"Lagged industry return series element at 1-day horizon, index 78 (Val1 most recent; this is the 78th lag; units: return), used as regression input",MATRIX,100%,16,47
rsk62_industry_1_100_val79,"Lagged industry return series element at 1-day horizon, index 79 (Val1 most recent; this is the 79th lag; units: return), used as regression input",MATRIX,100%,15,20
rsk62_industry_1_100_val80,"Lagged industry return series element at 1-day horizon, index 80 (Val1 most recent; this is the 80th lag; units: return), used as regression input",MATRIX,100%,6,7
rsk62_industry_1_100_val81,"Lagged industry return series element at 1-day horizon, index 81 (Val1 most recent; this is the 81st lag; units: return), used as regression input",MATRIX,100%,9,28
rsk62_industry_1_100_val82,"Lagged industry return series element at 1-day horizon, index 82 (Val1 most recent; this is the 82nd lag; units: return), used as regression input",MATRIX,100%,16,17
rsk62_industry_1_100_val83,"Lagged industry return series element at 1-day horizon, index 83 (Val1 most recent; this is the 83rd lag; units: return), used as regression input",MATRIX,100%,6,8
rsk62_industry_1_100_val84,"Lagged industry return series element at 1-day horizon, index 84 (Val1 most recent; this is the 84th lag; units: return), used as regression input",MATRIX,100%,12,34
rsk62_industry_1_100_val85,"Lagged industry return series element at 1-day horizon, index 85 (Val1 most recent; this is the 85th lag; units: return), used as regression input",MATRIX,100%,12,249
rsk62_industry_1_100_val86,"Lagged industry return series element at 1-day horizon, index 86 (Val1 most recent; this is the 86th lag; units: return), used as regression input",MATRIX,100%,19,42
rsk62_industry_1_100_val87,"Lagged industry return series element at 1-day horizon, index 87 (Val1 most recent; this is the 87th lag; units: return), used as regression input",MATRIX,100%,10,30
rsk62_industry_1_100_val88,"Lagged industry return series element at 1-day horizon, index 88 (Val1 most recent; this is the 88th lag; units: return), used as regression input",MATRIX,100%,8,18
rsk62_industry_1_100_val89,"Lagged industry return series element at 1-day horizon, index 89 (Val1 most recent; this is the 89th lag; units: return), used as regression input",MATRIX,100%,10,16
rsk62_industry_1_100_val90,"Lagged industry return series element at 1-day horizon, index 90 (Val1 most recent; this is the 90th lag; units: return), used as regression input",MATRIX,100%,9,22
rsk62_industry_1_100_val91,91st lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,8,11
rsk62_industry_1_100_val92,92nd lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,8,18
rsk62_industry_1_100_val93,93rd lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,9,16
rsk62_industry_1_100_val94,94th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,8,15
rsk62_industry_1_100_val95,95th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,6,11
rsk62_industry_1_100_val96,96th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,11,41
rsk62_industry_1_100_val97,97th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,12,96
rsk62_industry_1_100_val98,98th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,12,40
rsk62_industry_1_100_val99,99th lag value of the 1-day industry return series used as regression input (units: return),MATRIX,100%,12,27
rsk62_industry_5_100_val100,100th (oldest) lag value of the USA wqriskfactors industry return regressor series for the 5-day horizon; element 100 of the 100-length rolling series (units: return per 5-day period),MATRIX,100%,16,27
rsk62_industry_5_100_val24,"USA 5-day horizon industry return regressor series, index 24; the 24th lagged industry return (Val1 most recent; units: return)",MATRIX,100%,15,43
rsk62_industry_5_100_val25,"USA 5-day horizon industry return regressor series, index 25; the 25th lagged industry return (Val1 most recent; units: return)",MATRIX,100%,9,20
rsk62_industry_5_100_val26,26th lag value of the USA wqriskfactors industry return regressor series for the 5-day horizon; element 26 of the 100-length rolling series (units: return per 5-day period),MATRIX,100%,11,22
rsk62_industry_5_100_val27,27th element of the 100-length lagged industry return series used as a regressor in the USA 5-day horizon risk model (units: return per 5-day period),MATRIX,100%,11,19
