Field,Description,Type,Coverage,Users,Alphas
anl69_eps_best_eps_gaap_lo,Earnings per share GAAP Low,VECTOR,99%,12,16
anl69_eps_best_eps_gaap_numest,Earnings per share GAAP # Ests,VECTOR,100%,20,30
anl69_eps_best_eps_gaap_stddev,Earnings per share GAAP Std Dev,VECTOR,90%,6,15
anl69_eps_best_eps_hi,Earnings per share High,VECTOR,100%,9,17
anl69_eps_best_eps_lo,Earnings per share Low,VECTOR,100%,13,29
anl69_eps_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,6,9
anl69_eps_best_fperiod_override,Fiscal Period Override,VECTOR,100%,11,13
anl69_eps_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,20,43
anl69_eps_expected_report_period,Expected Earnings Report Period,VECTOR,100%,1,2
anl69_eps_expected_report_time,Expected Earnings Report Time,MATRIX,100%,24,46
anl69_eps_gaap_4wk_chg_best_crncy_iso,Currency (ISO),MATRIX,100%,5,9
anl69_eps_gaap_4wk_chg_best_cur_fiscal_qtr_period,Current Fiscal Quarter Period Date,MATRIX,100%,11,23
anl69_eps_gaap_4wk_chg_best_cur_fiscal_year_period,Current Fiscal Year Period Date,MATRIX,100%,16,22
anl69_eps_gaap_4wk_chg_best_eeps_cur_yr,Est Earnings per share Curr Year,MATRIX,100%,23,38
anl69_eps_gaap_4wk_chg_best_eeps_nxt_yr,Est Earnings per share Next Year,MATRIX,100%,9,21
anl69_eps_gaap_4wk_chg_best_eps_gaap_4wk_chg,Earnings per share GAAP 4 wk Chg,VECTOR,98%,0,0
anl69_eps_gaap_4wk_chg_best_fperiod_override,Fiscal Period Override,VECTOR,100%,0,0
anl69_eps_gaap_4wk_chg_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,13,31
anl69_eps_gaap_4wk_chg_expected_report_time,Expected Earnings Report Time,MATRIX,100%,7,9
anl69_eps_gaap_best_crncy_iso,"ISO currency code in which the estimates are denominated (e.g., EUR, USD)",MATRIX,100%,3,11
anl69_eps_gaap_best_cur_fiscal_qtr_period,Date or identifier representing the current fiscal quarter period for the company as considered in consensus estimates,MATRIX,100%,10,36
anl69_eps_gaap_best_cur_fiscal_year_period,Date or identifier representing the current fiscal year period for the company as considered in consensus estimates,MATRIX,100%,12,19
anl69_eps_gaap_best_eeps_cur_yr,The consensus estimate of GAAP earnings per share (EPS) for the current fiscal year,MATRIX,100%,16,27
anl69_eps_gaap_best_eeps_nxt_yr,The consensus estimate of GAAP earnings per share (EPS) for the next fiscal year,MATRIX,100%,7,24
anl69_eps_gaap_best_eps_gaap,Earnings per share GAAP,VECTOR,99%,6,7
anl69_eps_gaap_best_eps_gaap_4wk_chg,Earnings per share GAAP 4 wk Chg,VECTOR,98%,2,2
anl69_eps_gaap_best_eps_gaap_hi,Earnings per share GAAP High,VECTOR,99%,4,4
anl69_eps_gaap_best_eps_gaap_lo,Earnings per share GAAP Low,VECTOR,99%,11,13
anl69_eps_gaap_best_eps_gaap_numest,Earnings per share GAAP # Ests,VECTOR,100%,9,15
anl69_eps_gaap_best_eps_gaap_stddev,Earnings per share GAAP Std Dev,VECTOR,90%,3,3
anl69_eps_gaap_best_fperiod_override,Fiscal Period Override,VECTOR,100%,1,1
anl69_eps_gaap_expected_report_dt,The expected date on which the company's earnings report will be released,MATRIX,100%,18,31
anl69_eps_gaap_expected_report_time,The expected time of day at which the company's earnings report will be released,MATRIX,100%,12,33
anl69_eps_gaap_hi_best_crncy_iso,Currency (ISO),MATRIX,100%,14,20
anl69_eps_gaap_hi_best_cur_fiscal_qtr_period,Current Fiscal Quarter Period Date,MATRIX,100%,3,12
anl69_eps_gaap_hi_best_cur_fiscal_year_period,Current Fiscal Year Period Date,MATRIX,100%,8,11
anl69_eps_gaap_hi_best_eeps_cur_yr,Est Earnings per share Curr Year,MATRIX,100%,9,14
anl69_eps_gaap_hi_best_eeps_nxt_yr,Est Earnings per share Next Year,MATRIX,100%,6,13
anl69_eps_gaap_hi_best_eps_gaap_hi,Earnings per share GAAP High,VECTOR,99%,12,13
anl69_eps_gaap_hi_best_fperiod_override,Fiscal Period Override,VECTOR,100%,3,5
anl69_eps_gaap_hi_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,11,21
anl69_eps_gaap_hi_expected_report_time,Expected Earnings Report Time,MATRIX,100%,13,59
anl69_eps_gaap_lo_best_crncy_iso,Currency (ISO),MATRIX,100%,8,15
anl69_eps_gaap_lo_best_cur_fiscal_qtr_period,Current Fiscal Quarter Period D,MATRIX,100%,12,19
anl69_eps_gaap_lo_best_cur_fiscal_year_period,Current Fiscal Year Period Date,MATRIX,100%,9,15
anl69_eps_gaap_lo_best_eeps_cur_yr,Est Earnings per share Curr Year,MATRIX,100%,10,39
anl69_eps_gaap_lo_best_eeps_nxt_yr,Est Earnings per share Next Year,MATRIX,100%,13,30
anl69_eps_gaap_lo_best_eps_gaap_lo,Earnings per share GAAP Low,VECTOR,99%,9,12
anl69_eps_gaap_lo_best_fperiod_override,Fiscal Period Override,VECTOR,100%,2,2
anl69_eps_gaap_lo_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,7,12
anl69_eps_gaap_lo_expected_report_time,Expected Earnings Report Time,MATRIX,100%,10,11
anl69_eps_hi_best_crncy_iso,"ISO code of the currency in which the consensus high EPS estimate is reported (e.g., USD, EUR)",MATRIX,100%,11,18
anl69_eps_hi_best_cur_fiscal_qtr_period,BEst Current Fiscal Quarter Period D,MATRIX,100%,13,22
anl69_eps_hi_best_cur_fiscal_year_period,BEst Current Fiscal Year Period Date,MATRIX,100%,14,20
anl69_eps_hi_best_eeps_cur_yr,Consensus high estimate of earnings per share (EPS) for the current fiscal year,MATRIX,100%,11,40
anl69_eps_hi_best_eeps_nxt_yr,Consensus high estimate of earnings per share (EPS) for the next fiscal year,MATRIX,100%,11,12
anl69_eps_hi_best_eps_hi,Earnings per share High,VECTOR,100%,4,13
anl69_eps_hi_best_fperiod_override,Fiscal Period Override,VECTOR,100%,1,2
anl69_eps_hi_expected_report_dt,Anticipated calendar date of the upcoming earnings report,MATRIX,100%,16,27
anl69_eps_hi_expected_report_time,Anticipated time of day when the earnings report will be released,MATRIX,100%,11,22
anl69_eps_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,10,21
anl69_eps_lo_best_crncy_iso,ISO currency code indicating the currency for the EPS estimate,MATRIX,100%,6,7
anl69_eps_lo_best_cur_fiscal_qtr_period,BEst Current Fiscal Quarter Period D,MATRIX,100%,9,23
anl69_eps_lo_best_cur_fiscal_year_period,BEst Current Fiscal Year Period Date,MATRIX,100%,7,13
anl69_eps_lo_best_eeps_cur_yr,BEst Est EPS Curr Year,MATRIX,100%,10,20
anl69_eps_lo_best_eeps_nxt_yr,Est EPS Next Year,MATRIX,100%,8,26
anl69_eps_lo_best_eps_lo,Earnings per share Low,VECTOR,100%,7,8
anl69_eps_lo_best_fperiod_override,Fiscal Period Override,VECTOR,100%,4,6
anl69_eps_lo_expected_report_dt,The expected calendar date when the earnings report will be released,MATRIX,100%,7,12
anl69_eps_lo_expected_report_time,The expected time of day when the earnings report will be released,MATRIX,100%,10,15
anl69_eps_market_status,Market Status,VECTOR,100%,1,1
anl69_eps_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,15,19
anl69_eqy_best_crncy_iso,"ISO currency code representing the currency in which consensus estimates are denominated (e.g., USD, CNY)",MATRIX,100%,11,28
anl69_eqy_best_cur_fiscal_qtr_period,"The current fiscal quarter period (e.g., Q1, Q2, Q3, Q4 date or code) used in consensus estimates",MATRIX,100%,12,30
anl69_eqy_best_cur_fiscal_year_period,The date or period marking the current fiscal year for the company as used in consensus estimates,MATRIX,100%,6,11
anl69_eqy_best_eeps_cur_yr,Consensus estimate of Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,17,32
anl69_eqy_best_eeps_nxt_yr,Consensus estimate of Earnings Per Share (EPS) for the next fiscal year,MATRIX,100%,11,18
anl69_eqy_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,4,5
anl69_eqy_dvd_ex_flag,Ex-Dividend Flag,MATRIX,100%,10,55
anl69_eqy_dvd_sh_12m_net,Net dividend (after tax withholding) paid per share over the past 12 months,MATRIX,55%,2,2
anl69_eqy_dvd_sh_last,Dividend per share from the most recent dividend payment (latest declared or paid),MATRIX,53%,18,23
anl69_eqy_dvd_typ_last,Dividend Type,MATRIX,99%,7,12
anl69_eqy_expected_report_dt,The scheduled or expected date on which earnings or financial results will be reported for the company,MATRIX,100%,12,23
anl69_eqy_expected_report_time,Time of day at which the company's earnings report is expected to be released,MATRIX,100%,12,27
anl69_eqy_free_float_pct,"Percentage of total shares outstanding that are freely available for trading in the market (i.e., not closely held or restricted)",MATRIX,100%,19,29
anl69_eqy_fund_crncy,Currency Override,VECTOR,100%,0,0
anl69_eqy_init_po_dt,Date when the company first offered shares to the public (IPO date),MATRIX,100%,98,296
anl69_eqy_last_dps_gross,Gross amount of the last dividend paid per share,MATRIX,53%,17,19
anl69_eqy_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,4,5
anl69_eqy_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,4,6
anl69_eqy_prim_exch,Primary Exchange Name,MATRIX,100%,15,18
anl69_eqy_rec_cons,Recommendation Consensus,VECTOR,100%,15,22
anl69_eqy_recent_qt_end,Most Recent Quarter End,VECTOR,100%,5,14
anl69_eqy_sh_out_dt,Date when the shares outstanding figure was last updated,MATRIX,100%,22,86
anl69_eqy_sh_out_tot_mult_sh,Total number of shares outstanding across all share classes,MATRIX,100%,18,51
anl69_eqy_split_dt,Date on which the most recent equity split occurred,MATRIX,100%,19,63
anl69_eqy_split_ratio,Split Ratio,MATRIX,100%,6,22
anl69_expected_report_dt,Date when the company is expected to release its earnings report,MATRIX,100%,20,68
anl69_expected_report_time,"The anticipated time (hour/minute) at which the company is expected to release its earnings report, as forecast by Bloomberg",MATRIX,100%,14,34
anl69_ffops_best_crncy_iso,"ISO currency code (e.g., USD, EUR) for the reported FFOPS estimate",MATRIX,100%,7,11
anl69_ffops_best_cur_fiscal_qtr_period,Current fiscal quarter period for which the consensus FFOPS estimate applies,MATRIX,100%,8,20
anl69_ffops_best_cur_fiscal_year_period,Current fiscal year and period for which the consensus FFOPS estimate applies,MATRIX,100%,11,28
anl69_ffops_best_eeps_cur_yr,Consensus “best” estimate of Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,16,33
anl69_ffops_best_eeps_nxt_yr,Consensus “best” estimate of Earnings Per Share (EPS) for the next fiscal year,MATRIX,100%,7,11
anl69_ffops_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,5,5
anl69_ffops_best_fperiod_override,Fiscal Period Override,VECTOR,100%,4,4
anl69_ffops_expected_report_dt,Date on which the next earnings or financial report is expected to be released,MATRIX,100%,11,20
anl69_ffops_expected_report_period,Expected Earnings Report Period,VECTOR,100%,3,3
anl69_ffops_expected_report_time,Scheduled time at which the next earnings report is expected to be released,MATRIX,100%,12,32
anl69_ffops_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,3,5
anl69_ffops_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,7,9
anl69_id_bb_company,Bloomberg unique identifier for the company,MATRIX,100%,8,21
anl69_id_bb_prim_security_flag,Equity Primary Security Flag,MATRIX,100%,12,18
anl69_last_dps_gross,"The gross dividend per share most recently announced, including any applicable tax credits",MATRIX,59%,16,26
anl69_ltg_dif_best_crncy_iso,Currency (ISO),MATRIX,100%,5,9
anl69_ltg_dif_best_cur_fiscal_qtr_period,Current Fiscal Quarter Period Date,MATRIX,100%,13,24
anl69_ltg_dif_best_cur_fiscal_year_period,Current Fiscal Year Period Date,MATRIX,100%,12,18
anl69_ltg_dif_best_eeps_cur_yr,Est Earnings per share Curr Year,MATRIX,100%,11,22
anl69_ltg_dif_best_eeps_nxt_yr,Est Earnings per share Next Year,MATRIX,100%,6,15
anl69_ltg_dif_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,2,2
anl69_ltg_dif_best_fperiod_override,Fiscal Period Override,VECTOR,100%,3,3
anl69_ltg_dif_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,16,42
anl69_ltg_dif_expected_report_period,Expected Earnings Report Period,VECTOR,100%,1,1
anl69_ltg_dif_expected_report_time,Expected Earnings Report Time,MATRIX,100%,14,32
anl69_ltg_dif_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,4,4
anl69_ltg_dif_market_status,Market Status,VECTOR,100%,0,0
anl69_ltg_dif_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,5,5
anl69_m21_hs_dvd,Gross total dividends per share paid over the past 12 months,MATRIX,56%,4,15
anl69_multiple_share,Company Has Multiple Shares Indicator,MATRIX,100%,8,10
anl69_name,Name,MATRIX,100%,37,46
anl69_nav_best_crncy_iso,"ISO currency code used for the NAV estimates (e.g., EUR, USD, JPY)",MATRIX,100%,7,11
anl69_nav_best_cur_fiscal_qtr_period,"The date or identifier for the current fiscal quarter period for the entity, as used in the estimate NAV module",MATRIX,100%,8,31
anl69_nav_best_cur_fiscal_year_period,"The date or identifier representing the current fiscal year period for the entity, as used in the estimate NAV module",MATRIX,100%,9,21
anl69_nav_best_eeps_cur_yr,"Consensus estimate for Earnings Per Share (EPS) for the current fiscal year, as aggregated by Bloomberg from analyst forecasts",MATRIX,100%,15,24
anl69_nav_best_eeps_nxt_yr,"Consensus estimate for Earnings Per Share (EPS) for the next fiscal year, as assessed by analysts and aggregated by Bloomberg at the given observation date",MATRIX,100%,13,22
anl69_nav_best_fperiod_override,Fiscal Period Override,VECTOR,100%,3,3
anl69_nav_expected_report_dt,The scheduled date when the earnings or financial report is expected to be released for the entity,MATRIX,100%,15,24
anl69_nav_expected_report_period,Expected Earnings Report Period,VECTOR,100%,2,3
anl69_nav_expected_report_time,The specific scheduled time when the earnings or financial report is expected to be released for the entity,MATRIX,100%,12,17
anl69_nav_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,2,2
anl69_nav_market_status,Market Status,VECTOR,100%,2,2
anl69_nav_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,3,4
anl69_ndebt_best_crncy_iso,"The ISO currency code (e.g., USD, CNY) in which the best estimate values are reported",MATRIX,100%,4,9
anl69_ndebt_best_cur_fiscal_qtr_period,Current fiscal quarter period being used for net debt estimates,MATRIX,100%,11,54
anl69_ndebt_best_cur_fiscal_year_period,BEst Current Fiscal Year Period Date,MATRIX,100%,7,9
anl69_ndebt_best_eeps_cur_yr,Best/latest consensus estimate for Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,12,17
anl69_ndebt_best_eeps_nxt_yr,Consensus or best estimate of earnings per share (EPS) for the next fiscal year,MATRIX,100%,8,10
anl69_ndebt_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,4,7
anl69_ndebt_best_fperiod_override,Fiscal Period Override,VECTOR,100%,5,5
anl69_ndebt_expected_report_dt,Expected date of the next earnings report,MATRIX,100%,12,36
anl69_ndebt_expected_report_time,Expected time of day when the company's earnings report will be released,MATRIX,100%,13,51
anl69_ndebt_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,1,1
anl69_ndebt_market_status,Market Status,VECTOR,100%,0,0
anl69_ndebt_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,1,1
anl69_net_best_crncy_iso,"ISO currency code used for the net income estimate (e.g., USD, EUR)",MATRIX,100%,7,11
anl69_net_best_cur_fiscal_qtr_period,The date or identifier for the current fiscal quarter period as relevant for the consensus/estimate snapshot,MATRIX,100%,9,21
anl69_net_best_cur_fiscal_year_period,The date or identifier representing the most recent fiscal year period for which consensus or estimate data is calculated,MATRIX,100%,16,19
anl69_net_best_eeps_cur_yr,Consensus or best estimate for Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,11,26
anl69_net_best_eeps_nxt_yr,Consensus or best estimate for Earnings Per Share (EPS) for the next fiscal year,MATRIX,100%,21,33
anl69_net_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,4,6
anl69_net_best_fperiod_override,Fiscal Period Override,VECTOR,100%,4,4
anl69_net_best_net_gaap,Net GAAP,VECTOR,97%,0,0
anl69_net_expected_report_dt,The scheduled date for the company’s upcoming or most recent earnings report,MATRIX,100%,14,19
anl69_net_expected_report_period,Expected Earnings Report Period,VECTOR,100%,2,2
anl69_net_expected_report_time,The expected or announced time of day for the next earnings report release,MATRIX,100%,16,25
anl69_net_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,3,12
anl69_net_market_status,Market Status,VECTOR,100%,1,1
anl69_net_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,3,4
anl69_opp_best_crncy_iso,"ISO currency code in which the estimate is reported (e.g., USD, EUR, JPY)",MATRIX,100%,12,35
anl69_opp_best_cur_fiscal_qtr_period,"The current fiscal quarter (like Q1, Q2, Q3, Q4) period for which the consensus OPP estimate is reported",MATRIX,100%,10,11
anl69_opp_best_cur_fiscal_year_period,The identifier or label of the current fiscal year for which the consensus 'BEst' estimate is provided,MATRIX,100%,14,18
anl69_opp_best_eeps_cur_yr,Consensus estimated Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,9,18
anl69_opp_best_eeps_nxt_yr,The consensus (best estimate) for expected earnings per share (EPS) for the next fiscal year,MATRIX,100%,10,13
anl69_opp_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,5,5
anl69_opp_best_fperiod_override,Fiscal Period Override,VECTOR,100%,1,2
anl69_opp_expected_report_dt,The anticipated calendar date on which the company's earnings report is expected to be released,MATRIX,100%,18,40
anl69_opp_expected_report_period,Expected Earnings Report Period,VECTOR,100%,2,2
anl69_opp_expected_report_time,The expected time of day at which the company's earnings report is scheduled to be released,MATRIX,100%,15,24
anl69_opp_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,2,4
anl69_opp_market_status,Market Status,VECTOR,100%,1,1
anl69_opp_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,5,5
anl69_out_best_crncy_iso,Currency (ISO),MATRIX,100%,9,49
anl69_out_best_cur_fiscal_qtr_period,Current Fiscal Quarter Period D,MATRIX,100%,8,26
anl69_out_best_cur_fiscal_year_period,Current Fiscal Year Period Date,MATRIX,100%,8,13
anl69_out_best_eeps_cur_yr,Est Earnings per share Curr Year,MATRIX,100%,6,13
anl69_out_best_eeps_nxt_yr,Est Earnings per share Next Year,MATRIX,100%,9,21
anl69_out_best_fperiod_override,Fiscal Period Override,VECTOR,100%,6,15
anl69_out_best_net_gaap,Net GAAP,VECTOR,97%,3,5
anl69_out_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,11,22
anl69_out_expected_report_time,Expected Earnings Report Time,MATRIX,100%,16,17
anl69_pe_best_crncy_iso,"ISO currency code (e.g., USD, EUR, JPY) used for the estimates in this module",MATRIX,100%,20,23
anl69_pe_best_cur_fiscal_qtr_period,The date or code representing the best estimate for the current fiscal quarter period for the company,MATRIX,100%,8,10
anl69_pe_best_cur_fiscal_year_period,The date or identifier for the current fiscal year period which the best (consensus or most representative) estimates are based on,MATRIX,100%,8,33
anl69_pe_best_eeps_cur_yr,Consensus or best estimate for Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,13,26
anl69_pe_best_eeps_nxt_yr,Consensus or best estimate for Earnings Per Share (EPS) for the next fiscal year,MATRIX,100%,24,35
anl69_pe_best_fperiod_override,Fiscal Period Override,VECTOR,100%,3,5
anl69_pe_expected_report_dt,The expected date when the company's earnings report will be released,MATRIX,100%,4,10
anl69_pe_expected_report_time,The expected specific time when the company's earnings report will be released,MATRIX,100%,16,31
anl69_ptp_best_crncy_iso,"The ISO three-letter code for the currency in which the best/consensus PTP estimate is expressed (e.g., JPY, USD)",MATRIX,100%,6,7
anl69_ptp_best_cur_fiscal_qtr_period,"The quarter identifier (such as Q1, Q2, etc.) for the current fiscal period associated with the best estimates",MATRIX,100%,11,19
anl69_ptp_best_cur_fiscal_year_period,BEst Current Fiscal Year Period Date,MATRIX,100%,11,15
anl69_ptp_best_eeps_cur_yr,Consensus estimate of earnings per share (EPS) for the current fiscal year,MATRIX,100%,8,14
anl69_ptp_best_eeps_nxt_yr,Consensus estimate of earnings per share (EPS) for the company for the next fiscal year,MATRIX,100%,8,10
anl69_ptp_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,6,6
anl69_ptp_best_fperiod_override,Fiscal Period Override,VECTOR,100%,1,1
anl69_ptp_expected_report_dt,Date on which the company is expected to report earnings for the relevant period,MATRIX,100%,15,33
anl69_ptp_expected_report_period,Expected Earnings Report Period,VECTOR,100%,2,2
anl69_ptp_expected_report_time,The scheduled or anticipated time for the company's upcoming earnings report,MATRIX,100%,10,11
anl69_ptp_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,3,3
anl69_ptp_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,8,15
anl69_qerf_dvd,Dividend Frequency,MATRIX,100%,15,19
anl69_qerf_dvd_yqe,Dividend Frequency,MATRIX,99%,2,2
anl69_rec_best_crncy_iso,"ISO currency code in which the estimates are denominated (e.g., USD, CNY)",MATRIX,100%,4,7
anl69_rec_best_cur_fiscal_qtr_period,"Best estimate of the current fiscal quarter period or end date for the company, as used for financial consensus and estimates",MATRIX,100%,7,8
anl69_rec_best_cur_fiscal_year_period,"Best estimate of the current fiscal year period or end date for the company, as used for financial consensus and estimates",MATRIX,100%,10,16
anl69_rec_best_eeps_cur_yr,"Consensus estimate of earnings per share (EPS) for the current fiscal year, based on analyst projections",MATRIX,100%,23,31
anl69_rec_best_eeps_nxt_yr,"Consensus estimate of earnings per share (EPS) for the next fiscal year, based on analyst projections",MATRIX,100%,8,17
anl69_rec_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,3,3
anl69_rec_best_fperiod_override,Fiscal Period Override,VECTOR,100%,1,3
anl69_rec_expected_report_dt,Date when the next earnings report for the company is expected to be published,MATRIX,100%,14,49
anl69_rec_expected_report_period,Expected Earnings Report Period,VECTOR,100%,1,1
anl69_rec_expected_report_time,Expected time of day when the company's earnings or financial report is scheduled for release,MATRIX,100%,11,76
anl69_rec_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,1,2
anl69_rec_market_status,Market Status,VECTOR,100%,2,2
anl69_rec_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,12,17
anl69_rec_tot_analyst_rec,Total Analyst Recommendations,VECTOR,100%,7,17
anl69_roa_best_crncy_iso,"ISO currency code in which the ROA estimate is denominated (e.g., USD, EUR)",MATRIX,100%,9,10
anl69_roa_best_cur_fiscal_qtr_period,Identifier or date for the current fiscal quarter covered by the ROA consensus estimate,MATRIX,100%,7,12
anl69_roa_best_cur_fiscal_year_period,Identifier or date range for the current fiscal year relevant to the ROA consensus estimate,MATRIX,100%,11,22
anl69_roa_best_eeps_cur_yr,Best consensus estimate of Earnings Per Share (EPS) for the current fiscal year,MATRIX,100%,12,32
anl69_roa_best_eeps_nxt_yr,Best consensus estimate of Earnings Per Share (EPS) for the next fiscal year,MATRIX,100%,17,24
anl69_roa_best_fperiod_override,Fiscal Period Override,VECTOR,100%,3,4
anl69_roa_expected_report_dt,Expected date for the next earnings report for the company,MATRIX,100%,17,37
anl69_roa_expected_report_period,Expected Earnings Report Period,VECTOR,100%,0,0
anl69_roa_expected_report_time,Expected time of day the earnings report will be released,MATRIX,100%,12,19
anl69_roa_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,2,2
anl69_roa_market_status,Market Status,VECTOR,100%,1,1
anl69_roa_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,4,4
anl69_roe_best_crncy_iso,Currency (ISO),MATRIX,100%,12,14
anl69_roe_best_cur_fiscal_qtr_period,Current Fiscal Quarter Period Date,MATRIX,100%,10,15
anl69_roe_best_cur_fiscal_year_period,Current Fiscal Year Period Date,MATRIX,100%,30,47
anl69_roe_best_eeps_cur_yr,Est Earnings per share Curr Year,MATRIX,100%,12,20
anl69_roe_best_eeps_nxt_yr,Est Earnings per share Next Year,MATRIX,100%,14,24
anl69_roe_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,4,9
anl69_roe_best_fperiod_override,Fiscal Period Override,VECTOR,100%,2,2
anl69_roe_expected_report_dt,Expected Earnings Report Date,MATRIX,100%,18,47
anl69_roe_expected_report_period,Expected Earnings Report Period,VECTOR,100%,4,4
anl69_roe_expected_report_time,Expected Earnings Report Time,MATRIX,100%,23,41
anl69_roe_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,8,12
anl69_roe_market_status,Market Status,VECTOR,100%,1,1
anl69_roe_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,9,23
anl69_sales_best_crncy_iso,The ISO code for the currency in which sales estimates are denominated,MATRIX,100%,7,19
anl69_sales_best_cur_fiscal_qtr_period,The date or period representing the current fiscal quarter for which the 'best' consensus sales estimate applies,MATRIX,100%,5,23
anl69_sales_best_cur_fiscal_year_period,"Date or period representing the current fiscal year for the company, as linked to sales estimates",MATRIX,100%,14,23
anl69_sales_best_eeps_cur_yr,The consensus 'best' estimate for earnings per share (EPS) for the current fiscal year,MATRIX,100%,16,21
anl69_sales_best_eeps_nxt_yr,"Consensus analyst estimate of earnings per share (EPS) for the next fiscal year, as of the observation date",MATRIX,100%,24,26
anl69_sales_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,6,6
anl69_sales_best_fperiod_override,Fiscal Period Override,VECTOR,100%,6,9
anl69_sales_expected_report_dt,The scheduled date when the company's earnings report is expected to be released,MATRIX,100%,21,43
anl69_sales_expected_report_period,Expected Earnings Report Period,VECTOR,100%,4,6
anl69_sales_expected_report_time,The expected time at which the earnings report is scheduled to be released,MATRIX,100%,16,18
anl69_sales_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,6,18
anl69_sales_market_status,Market Status,VECTOR,100%,1,1
anl69_sales_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,2,3
anl69_security_typ,Security Type,MATRIX,100%,10,14
anl69_security_typ2,Security Type,MATRIX,100%,8,12
anl69_target_best_crncy_iso,"ISO currency code in which the estimates or target prices are denominated, such as JPY or USD",MATRIX,100%,19,30
anl69_target_best_cur_fiscal_qtr_period,"Represents the identifier for the company's current best-estimate fiscal quarter (e.g., Q1, Q2, Q3, Q4), based on the latest available data",MATRIX,100%,9,9
anl69_target_best_cur_fiscal_year_period,Date or identifier for the current fiscal year period as used in estimates,MATRIX,100%,14,34
anl69_target_best_eeps_cur_yr,Consensus estimated earnings per share (EPS) for the current fiscal year,MATRIX,100%,13,26
anl69_target_best_eeps_nxt_yr,The consensus estimated earnings per share (EPS) for the next fiscal year,MATRIX,100%,24,43
anl69_target_best_fiscal_period_dt,Fiscal Period Date,VECTOR,100%,4,4
anl69_target_best_fperiod_override,Fiscal Period Override,VECTOR,100%,3,3
anl69_target_expected_report_dt,The expected calendar date when the company's earnings report will be released,MATRIX,100%,24,62
anl69_target_expected_report_period,Expected Earnings Report Period,VECTOR,100%,3,3
anl69_target_expected_report_time,"The expected time of day (e.g., before market open, after market close) when the upcoming earnings report will be released",MATRIX,100%,21,35
anl69_target_latest_ann_dt_qtrly,Latest Announcement Date Quarterly,VECTOR,100%,3,8
anl69_target_market_status,Market Status,VECTOR,100%,1,1
anl69_target_most_recent_period_end_dt,Most Recent Period End Date,VECTOR,100%,3,3
anl69_td_xe_dvd,"The ex-dividend date of the most recent dividend, which is the cutoff date to be eligible for the dividend",MATRIX,100%,20,42
