Field,Description,Type,Coverage,Users,Alphas
opt23_ise_trans_iv_weight_avg_volgammaput4,"Weighted average Gamma for near-the-money put options, using Volume as weights",MATRIX,62%,1,2
opt23_ise_trans_iv_weight_avg_volgammaput5,"Weighted average Gamma for in-the-money put options, using Volume as weights",MATRIX,62%,0,0
opt23_ise_trans_iv_weight_avg_volgammaput6,"Weighted average Gamma for far out-of-the-money put options, using Volume as weights",MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volgammaput7,"Weighted average Gamma for near out-of-the-money put options, using Volume as weights",MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volgammaput8,"Weighted average Gamma for near in-the-money put options, using Volume as weights",MATRIX,55%,2,2
opt23_ise_trans_iv_weight_avg_volgammaput9,"Weighted average Gamma for deep in-the-money put options, using Volume as weights",MATRIX,56%,0,0
opt23_ise_trans_iv_weight_avg_volivcall0,Volume-weighted average implied volatility across all call options,MATRIX,69%,3,3
opt23_ise_trans_iv_weight_avg_volivcall1,Volume-weighted average implied volatility for near in-the-money and out-of-the-money call options,MATRIX,68%,2,7
opt23_ise_trans_iv_weight_avg_volivcall2,Volume-weighted average implied volatility for near out-of-the-money and in-the-money call options,MATRIX,68%,1,3
opt23_ise_trans_iv_weight_avg_volivcall3,Volume-weighted average implied volatility for out-of-the-money call options,MATRIX,66%,1,1
opt23_ise_trans_iv_weight_avg_volivcall4,Volume-weighted average implied volatility for near-the-money call options,MATRIX,65%,2,2
opt23_ise_trans_iv_weight_avg_volivcall5,Volume-weighted average implied volatility for in-the-money call options,MATRIX,66%,0,0
opt23_ise_trans_iv_weight_avg_volivcall6,Volume-weighted average implied volatility for far out-of-the-money call options,MATRIX,62%,0,0
opt23_ise_trans_iv_weight_avg_volivcall7,Volume-weighted average implied volatility for near out-of-the-money call options,MATRIX,61%,3,4
opt23_ise_trans_iv_weight_avg_volivcall8,Volume-weighted average implied volatility for near in-the-money call options,MATRIX,60%,2,2
opt23_ise_trans_iv_weight_avg_volivcall9,Volume-weighted average implied volatility for deep in-the-money call options,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volivcallmput0,Volume-weighted average implied volatility across all call and put options,MATRIX,61%,6,7
opt23_ise_trans_iv_weight_avg_volivcallmput1,Volume-weighted average implied volatility for near in-the-money and out-of-the-money call and put options,MATRIX,58%,6,7
opt23_ise_trans_iv_weight_avg_volivcallmput2,Volume-weighted average implied volatility for near out-of-the-money and in-the-money call and put options,MATRIX,56%,11,12
opt23_ise_trans_iv_weight_avg_volivcallmput3,Volume-weighted average implied volatility for out-of-the-money call and put options,MATRIX,53%,3,3
opt23_ise_trans_iv_weight_avg_volivcallmput4,Volume-weighted average implied volatility for near-the-money call and put options,MATRIX,53%,23,29
opt23_ise_trans_iv_weight_avg_volivcallmput5,Volume-weighted average implied volatility for in-the-money call and put options,MATRIX,47%,1,1
opt23_ise_trans_iv_weight_avg_volivcallmput6,Volume-weighted average implied volatility for far out-of-the-money call and put options,MATRIX,45%,1,1
opt23_ise_trans_iv_weight_avg_volivcallmput7,Volume-weighted average implied volatility for near out-of-the-money call and put options,MATRIX,33%,1,1
opt23_ise_trans_iv_weight_avg_volivcallmput8,Volume-weighted average implied volatility for near in-the-money call and put options,MATRIX,29%,0,0
opt23_ise_trans_iv_weight_avg_volivcallmput9,Volume-weighted average implied volatility for deep in-the-money call and put options,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volivcallmputs1,"Weighted average implied volatility for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,57%,19,24
opt23_ise_trans_iv_weight_avg_volivcallmputs2,"Weighted average implied volatility for near out-of-the-money and in-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,58%,7,8
opt23_ise_trans_iv_weight_avg_volivcallmputs3,"Weighted average implied volatility for out-of-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,52%,2,2
opt23_ise_trans_iv_weight_avg_volivcallmputs5,"Weighted average implied volatility for in-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,54%,6,13
opt23_ise_trans_iv_weight_avg_volivcallmputs6,"Weighted average implied volatility for far out-of-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,41%,4,4
opt23_ise_trans_iv_weight_avg_volivcallmputs7,"Weighted average implied volatility for near out-of-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,46%,4,5
opt23_ise_trans_iv_weight_avg_volivcallmputs8,"Weighted average implied volatility for near in-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,47%,3,6
opt23_ise_trans_iv_weight_avg_volivcallmputs9,"Weighted average implied volatility for deep in-the-money call options, and in-the-money put options with the same strike prices; volume is used as weights",MATRIX,44%,1,1
opt23_ise_trans_iv_weight_avg_volivput0,Volume-weighted average implied volatility across all put options,MATRIX,67%,3,3
opt23_ise_trans_iv_weight_avg_volivput1,Volume-weighted average implied volatility for near in-the-money and out-of-the-money put options,MATRIX,66%,2,4
opt23_ise_trans_iv_weight_avg_volivput2,Volume-weighted average implied volatility for near out-of-the-money and in-the-money put options,MATRIX,65%,0,0
opt23_ise_trans_iv_weight_avg_volivput3,Volume-weighted average implied volatility for out-of-the-money put options,MATRIX,65%,0,0
opt23_ise_trans_iv_weight_avg_volivput4,Volume-weighted average implied volatility for near-the-money put options,MATRIX,62%,2,2
opt23_ise_trans_iv_weight_avg_volivput5,Volume-weighted average implied volatility for in-the-money put options,MATRIX,62%,1,1
opt23_ise_trans_iv_weight_avg_volivput6,Volume-weighted average implied volatility for far out-of-the-money put options,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volivput7,Volume-weighted average implied volatility for near out-of-the-money put options,MATRIX,58%,1,2
opt23_ise_trans_iv_weight_avg_volivput8,Volume-weighted average implied volatility for near in-the-money put options,MATRIX,55%,2,2
opt23_ise_trans_iv_weight_avg_volivput9,Volume-weighted average implied volatility for deep in-the-money put options,MATRIX,56%,1,1
opt23_ise_trans_iv_weight_avg_volthetacall0,"Weighted average Theta for all call options, using trading volume as weights",MATRIX,69%,1,1
opt23_ise_trans_iv_weight_avg_volthetacall1,"Weighted average Theta for near in-the-money and out-of-the-money call options, using trading volume as weights",MATRIX,67%,1,1
opt23_ise_trans_iv_weight_avg_volthetacall2,"Weighted average Theta for near out-of-the-money and in-the-money call options, using trading volume as weights",MATRIX,68%,1,1
opt23_ise_trans_iv_weight_avg_volthetacall3,"Weighted average Theta for out-of-the-money call options, using trading volume as weights",MATRIX,66%,0,0
opt23_ise_trans_iv_weight_avg_volthetacall4,"Weighted average Theta for near-the-money call options, using trading volume as weights",MATRIX,65%,0,0
opt23_ise_trans_iv_weight_avg_volthetacall5,"Weighted average Theta for in-the-money call options, using trading volume as weights",MATRIX,66%,2,2
opt23_ise_trans_iv_weight_avg_volthetacall6,"Weighted average Theta for far out-of-the-money call options, using trading volume as weights",MATRIX,62%,0,0
opt23_ise_trans_iv_weight_avg_volthetacall7,"Weighted average Theta for near out-of-the-money call options, using trading volume as weights",MATRIX,61%,1,1
opt23_ise_trans_iv_weight_avg_volthetacall8,"Weighted average Theta for near in-the-money call options, using trading volume as weights",MATRIX,60%,2,2
opt23_ise_trans_iv_weight_avg_volthetacall9,"Weighted average Theta for deep in-the-money call options, using trading volume as weights",MATRIX,61%,1,1
opt23_ise_trans_iv_weight_avg_volthetacallmput0,Volume-weighted average Theta for all call and put options,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmput1,Volume-weighted average Theta for near in-the-money and out-of-the-money call and put options,MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmput2,Volume-weighted average Theta for near out-of-the-money and in-the-money call and put options,MATRIX,56%,1,1
opt23_ise_trans_iv_weight_avg_volthetacallmput3,Volume-weighted average Theta for out-of-the-money call and put options,MATRIX,53%,1,1
opt23_ise_trans_iv_weight_avg_volthetacallmput4,Volume-weighted average Theta for near-the-money call and put options,MATRIX,53%,1,1
opt23_ise_trans_iv_weight_avg_volthetacallmput5,Volume-weighted average Theta for in-the-money call and put options,MATRIX,47%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmput6,Volume-weighted average Theta for far out-of-the-money call and put options,MATRIX,45%,1,1
opt23_ise_trans_iv_weight_avg_volthetacallmput7,Volume-weighted average Theta for near out-of-the-money call and put options,MATRIX,33%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmput8,Volume-weighted average Theta for near in-the-money call and put options,MATRIX,29%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmput9,Volume-weighted average Theta for deep in-the-money call and put options,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs1,"Volume-weighted average Theta for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices",MATRIX,57%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs2,"Volume-weighted average Theta for near out-of-the-money and in-the-money call options, and in-the-money put options with the same strike prices",MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs3,"Volume-weighted average Theta for out-of-the-money call options, and in-the-money put options with the same strike prices",MATRIX,52%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs5,"Volume-weighted average Theta for in-the-money call options, and in-the-money put options with the same strike prices",MATRIX,54%,1,1
opt23_ise_trans_iv_weight_avg_volthetacallmputs6,"Volume-weighted average Theta for far out-of-the-money call options, and in-the-money put options with the same strike prices",MATRIX,41%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs7,"Volume-weighted average Theta for near out-of-the-money call options, and in-the-money put options with the same strike prices",MATRIX,46%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs8,"Volume-weighted average Theta for near in-the-money call options, and in-the-money put options with the same strike prices",MATRIX,47%,0,0
opt23_ise_trans_iv_weight_avg_volthetacallmputs9,"Volume-weighted average Theta for deep in-the-money call options, and in-the-money put options with the same strike prices",MATRIX,44%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput0,"Weighted average Theta for all put options, using trading volume as weights",MATRIX,67%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput1,"Weighted average Theta for near in-the-money and out-of-the-money put options, using trading volume as weights",MATRIX,66%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput2,Volume-weighted average Theta for near out-of-the-money and in-the-money put options,MATRIX,65%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput3,Volume-weighted average Theta for out-of-the-money put options,MATRIX,65%,1,1
opt23_ise_trans_iv_weight_avg_volthetaput4,Volume-weighted average Theta for near-the-money put options,MATRIX,62%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput5,Volume-weighted average Theta for in-the-money put options,MATRIX,62%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput6,Volume-weighted average Theta for far out-of-the-money put options,MATRIX,61%,1,1
opt23_ise_trans_iv_weight_avg_volthetaput7,Volume-weighted average Theta for near out-of-the-money put options,MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput8,Volume-weighted average Theta for near in-the-money put options,MATRIX,55%,0,0
opt23_ise_trans_iv_weight_avg_volthetaput9,Volume-weighted average Theta for deep in-the-money put options,MATRIX,56%,0,0
opt23_ise_trans_iv_weight_avg_volvegacall0,"Weighted average vega for all call options, weighted by trading volume",MATRIX,69%,1,2
opt23_ise_trans_iv_weight_avg_volvegacall1,"Weighted average vega for near in-the-money and out-of-the-money call options, weighted by trading volume",MATRIX,67%,2,2
opt23_ise_trans_iv_weight_avg_volvegacall2,"Weighted average vega for near out-of-the-money and in-the-money call options, weighted by trading volume",MATRIX,68%,2,2
opt23_ise_trans_iv_weight_avg_volvegacall3,"Weighted average vega for out-of-the-money call options, weighted by trading volume",MATRIX,66%,1,2
opt23_ise_trans_iv_weight_avg_volvegacall4,"Weighted average vega for near-the-money call options, weighted by trading volume",MATRIX,65%,1,1
opt23_ise_trans_iv_weight_avg_volvegacall5,"Weighted average vega for in-the-money call options, weighted by trading volume",MATRIX,66%,0,0
opt23_ise_trans_iv_weight_avg_volvegacall6,"Weighted average vega for far out-of-the-money call options, weighted by trading volume",MATRIX,62%,2,2
opt23_ise_trans_iv_weight_avg_volvegacall7,"Weighted average vega for near out-of-the-money call options, weighted by trading volume",MATRIX,61%,2,2
opt23_ise_trans_iv_weight_avg_volvegacall8,"Weighted average vega for near in-the-money call options, weighted by trading volume",MATRIX,60%,1,1
opt23_ise_trans_iv_weight_avg_volvegacall9,"Weighted average vega for deep in-the-money call options, weighted by trading volume",MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput0,Weighted average Vega for all call and put options. Volume is used as weights,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput1,Weighted average Vega for near in-the-money and out-of-the-money call and put options. Volume is used as weights,MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput2,Weighted average Vega for near out-of-the-money and in-the-money call and put options. Volume is used as weights,MATRIX,56%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput3,Weighted average Vega for out-of-the-money call and put options. Volume is used as weights,MATRIX,53%,1,1
opt23_ise_trans_iv_weight_avg_volvegacallmput4,Weighted average Vega for near-the-money call and put options. Volume is used as weights,MATRIX,53%,1,1
opt23_ise_trans_iv_weight_avg_volvegacallmput5,Weighted average Vega for in-the-money call and put options. Volume is used as weights,MATRIX,47%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput6,Weighted average Vega for far out-of-the-money call and put options. Volume is used as weights,MATRIX,45%,2,2
opt23_ise_trans_iv_weight_avg_volvegacallmput7,Weighted average Vega for near out-of-the-money call and put options. Volume is used as weights,MATRIX,33%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput8,Weighted average Vega for near in-the-money call and put options. Volume is used as weights,MATRIX,29%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmput9,Weighted average Vega for deep in-the-money call and put options. Volume is used as weights,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmputs1,"Weighted average Vega for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,57%,1,2
opt23_ise_trans_iv_weight_avg_volvegacallmputs2,"Weighted average Vega for near out-of-the-money and in-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmputs3,"Weighted average Vega for out-of-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,52%,1,1
opt23_ise_trans_iv_weight_avg_volvegacallmputs5,"Weighted average Vega for in-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,54%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmputs6,"Weighted average Vega for far out-of-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,41%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmputs7,"Weighted average Vega for near out-of-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,46%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmputs8,"Weighted average Vega for near in-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,47%,0,0
opt23_ise_trans_iv_weight_avg_volvegacallmputs9,"Weighted average Vega for deep in-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights",MATRIX,44%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput0,"Weighted average vega for all put options, weighted by trading volume",MATRIX,67%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput1,"Weighted average vega for near in-the-money and out-of-the-money put options, weighted by trading volume",MATRIX,66%,1,1
opt23_ise_trans_iv_weight_avg_volvegaput2,"Weighted average vega for near out-of-the-money and in-the-money put options, weighted by trading volume",MATRIX,65%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput3,"Weighted average vega for out-of-the-money put options, weighted by trading volume",MATRIX,65%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput4,Weighted average Vega for near-the-money put options. Volume is used as weights,MATRIX,62%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput5,Weighted average Vega for in-the-money put options. Volume is used as weights,MATRIX,62%,1,1
opt23_ise_trans_iv_weight_avg_volvegaput6,Weighted average Vega for far out-of-the-money put options. Volume is used as weights,MATRIX,61%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput7,Weighted average Vega for near out-of-the-money put options. Volume is used as weights,MATRIX,58%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput8,Weighted average Vega for near in-the-money put options. Volume is used as weights,MATRIX,55%,0,0
opt23_ise_trans_iv_weight_avg_volvegaput9,Weighted average Vega for deep in-the-money put options. Volume is used as weights,MATRIX,56%,0,0
opt23_ivydb_trans_iv_iv_call,Daily average implied volatility of call options,MATRIX,85%,12,26
opt23_ivydb_trans_iv_iv_put,Daily average implied volatility of put options,MATRIX,85%,15,27
opt23_ivydb_trans_iv_ra_iv_call,Daily average implied volatility of call options,MATRIX,85%,14,26
opt23_ivydb_trans_iv_ra_iv_put,Daily average implied volatility of put options,MATRIX,85%,13,27
opt23_ivydb_trans_iv_ra_openinterest,Open Interest,VECTOR,86%,6,10
opt23_ivydb_trans_iv_ra_rfr,Risk Free Rate of Return,VECTOR,86%,0,0
opt23_ivydb_trans_iv_ra_strikeprice,Strike Price of option,VECTOR,86%,2,2
opt23_ivydb_trans_iv_ra_valid_close,valid*close,MATRIX,86%,3,4
opt23_ivydb_trans_iv_ra_volume,Volume,VECTOR,86%,3,26
opt23_ivydb_trans_iv_weight_avg_oigammacall0,Weighted average Gamma for all call options in bucket 0 using open interest as weights,MATRIX,85%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacall1,Weighted average Gamma for near in-the-money and out-of-the-money call options using open interest as weights,MATRIX,84%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacall2,Weighted average Gamma for near out-of-the-money and in-the-money call options using Open Interest weights,MATRIX,84%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacall3,Open Interest weighted average Gamma for out-of-the-money call options,MATRIX,83%,1,2
opt23_ivydb_trans_iv_weight_avg_oigammacall4,Weighted average Gamma for near-the-money call options. Open Interest is used as weights.,MATRIX,82%,1,8
opt23_ivydb_trans_iv_weight_avg_oigammacall5,Weighted average Gamma for in-the-money call options using open interest weights,MATRIX,84%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacall6,Weighted average Gamma for far out-of-the-money call options using Open Interest as weights,MATRIX,81%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacall7,Weighted average Gamma for near out-of-the-money call options. Open Interest is used as weights.,MATRIX,80%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacall8,Open Interest-weighted average Gamma for near in-the-money call options in bucket 8,MATRIX,80%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacall9,Open Interest weighted average Gamma for deep in-the-money call options in bucket 9,MATRIX,82%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput0,Open Interest weighted average Gamma for all call and put options,MATRIX,83%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput1,Weighted average Gamma for near in-the-money and out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,82%,2,2
opt23_ivydb_trans_iv_weight_avg_oigammacallmput2,Weighted average Gamma for near out-of-the-money and in-the-money call and put options using Open Interest as weights,MATRIX,83%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput3,Weighted average Gamma for out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,79%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacallmput4,Open Interest weighted average Gamma for near-the-money call and put options in bucket 4,MATRIX,81%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput5,Weighted average Gamma for in-the-money call and put options using Open Interest weights,MATRIX,80%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacallmput6,Weighted average Gamma for far out-of-the-money call and put options. Open Interest is used as weights,MATRIX,76%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput7,"Weighted average Gamma for near out-of-the-money call and put options, weighted by Open Interest in surface region 7",MATRIX,48%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput8,Weighted average Gamma for near in-the-money call and put options. Open Interest is used as weights.,MATRIX,48%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmput9,Weighted average Gamma for deep in-the-money call and put options using Open Interest weights,MATRIX,83%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs1,"Weighted average Gamma for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,82%,5,5
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs2,"Weighted average Gamma for near out-of-the-money and in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights",MATRIX,83%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs3,"Open interest-weighted average Gamma for out-of-the-money call options and in-the-money put options in surface region S3, combined using call minus put logic",MATRIX,81%,3,5
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs5,"Weighted average Gamma for in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,82%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs6,Weighted average Gamma for far out-of-the-money call options and in-the-money put options with the same strike prices using Open Interest as weights,MATRIX,77%,1,2
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs7,"Weighted average Gamma for near out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,78%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs8,"Weighted average Gamma for near in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,79%,2,4
opt23_ivydb_trans_iv_weight_avg_oigammacallmputs9,"Weighted average Gamma for deep in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,79%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammaput0,Weighted average Gamma for all put options. Open Interest is used as weights.,MATRIX,84%,2,3
opt23_ivydb_trans_iv_weight_avg_oigammaput1,Open Interest-weighted average Gamma for near in-the-money and out-of-the-money put options in bucket 1,MATRIX,84%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammaput2,Open interest-weighted average Gamma for near out-of-the-money and in-the-money put options in bucket 2,MATRIX,84%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammaput3,Open Interest weighted average Gamma for out-of-the-money put options,MATRIX,83%,1,1
opt23_ivydb_trans_iv_weight_avg_oigammaput4,Open Interest-weighted average Gamma for near-the-money put options,MATRIX,81%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammaput5,Weighted average Gamma for in-the-money put options. Open Interest is used as weights,MATRIX,83%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammaput6,Open Interest-weighted average Gamma for far out-of-the-money put options in bucket 6,MATRIX,81%,2,2
opt23_ivydb_trans_iv_weight_avg_oigammaput7,Weighted average Gamma for near out-of-the-money put options. Open Interest is used as weights.,MATRIX,80%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammaput8,Open Interest weighted average Gamma for near in-the-money put options,MATRIX,79%,0,0
opt23_ivydb_trans_iv_weight_avg_oigammaput9,Weighted average Gamma for deep in-the-money put options. Open Interest is used as weights,MATRIX,80%,1,1
opt23_ivydb_trans_iv_weight_avg_oiivcall0,Open interest-weighted average implied volatility for all call options in bucket 0 (likely at-the-money),MATRIX,85%,5,6
opt23_ivydb_trans_iv_weight_avg_oiivcall1,Weighted average Implied volatility for near in-the-money and out-of-the-money call options. Open Interest is used as weights.,MATRIX,84%,7,19
opt23_ivydb_trans_iv_weight_avg_oiivcall2,Weighted average Implied volatility for near out-of-the-money and in-the-money call options. Open Interest is used as weights.,MATRIX,84%,3,3
opt23_ivydb_trans_iv_weight_avg_oiivcall3,Weighted average Implied volatility for out-of-the-money call options. Open Interest is used as weights,MATRIX,83%,6,6
opt23_ivydb_trans_iv_weight_avg_oiivcall4,Open Interest weighted average Implied volatility for near-the-money call options,MATRIX,82%,4,5
opt23_ivydb_trans_iv_weight_avg_oiivcall5,Weighted average Implied Volatility for in-the-money call options using Open Interest as weights,MATRIX,84%,2,2
opt23_ivydb_trans_iv_weight_avg_oiivcall6,Weighted average Implied volatility for far out-of-the-money call options. Open Interest is used as weights.,MATRIX,81%,6,12
opt23_ivydb_trans_iv_weight_avg_oiivcall7,Weighted average Implied volatility for near out-of-the-money call options. Open Interest is used as weights.,MATRIX,80%,1,1
opt23_ivydb_trans_iv_weight_avg_oiivcall8,"Weighted average Implied Volatility for near in-the-money call options, weighted by Open Interest in bucket 8",MATRIX,80%,0,0
opt23_ivydb_trans_iv_weight_avg_oiivcall9,Open interest-weighted average implied volatility for deep in-the-money call options in bucket 9,MATRIX,82%,6,9
opt23_ivydb_trans_iv_weight_avg_oiivcallmput0,"Weighted average Implied Volatility, call and put combined, for all options in bucket 0 using open interest as weights",MATRIX,83%,22,48
opt23_ivydb_trans_iv_weight_avg_oiivcallmput1,Weighted average Implied volatility for near in-the-money and out-of-the-money call and put options. Open Interest is used as weights,MATRIX,82%,1,1
opt23_ivydb_trans_iv_weight_avg_oiivcallmput2,Weighted average Implied Volatility for near out-of-the-money and in-the-money call and put options using Open Interest weights,MATRIX,83%,22,37
opt23_ivydb_trans_iv_weight_avg_oiivcallmput3,Weighted average Implied Volatility for out-of-the-money call and put options using Open Interest weights,MATRIX,79%,0,0
opt23_ivydb_trans_iv_weight_avg_oiivcallmput4,Open Interest-weighted average Implied volatility for near-the-money call and put options,MATRIX,81%,4,6
opt23_ivydb_trans_iv_weight_avg_oiivcallmput5,Weighted average Implied volatility for in-the-money call and put options. Open Interest is used as weights.,MATRIX,80%,7,8
opt23_ivydb_trans_iv_weight_avg_oiivcallmput6,Weighted average Implied volatility for far out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,76%,4,5
opt23_ivydb_trans_iv_weight_avg_oiivcallmput7,Weighted average Implied volatility for near out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,48%,0,0
opt23_ivydb_trans_iv_weight_avg_oiivcallmput8,Weighted average Implied Volatility for near in-the-money call and put options using Open Interest weights,MATRIX,48%,2,3
opt23_ivydb_trans_iv_weight_avg_oiivcallmput9,Open Interest-weighted average Implied Volatility for deep in-the-money call minus put options in bucket 9,MATRIX,83%,14,32
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs1,"Weighted average Implied volatility for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,82%,19,28
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs2,"Weighted average Implied volatility for near out-of-the-money and in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,83%,6,17
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs3,"Weighted average Implied Volatility for out-of-the-money call options and in-the-money put options with the same strike prices, weighted by Open Interest in surface region S3",MATRIX,81%,15,23
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs5,"Weighted average Implied volatility for in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,82%,1,2
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs6,"Open interest-weighted average implied volatility for call minus put options in surface region S6, covering far out-of-the-money calls and in-the-money puts with the same strike prices",MATRIX,77%,26,65
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs7,"Weighted average Implied volatility for near out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,78%,7,8
opt23_ivydb_trans_iv_weight_avg_oiivcallmputs8,"Weighted average Implied Volatility for near in-the-money call options and in-the-money put options with the same strike prices, using Open Interest as weights",MATRIX,79%,2,2
