Field,Description,Type,Coverage,Users,Alphas
mdl230_allcap_sedol_slope66wp,Four-week lagged slope coefficient of the least squares regression line of the last 66 weeks’ weekly closing prices against weekly dates,MATRIX,77%,3,4
mdl230_allcap_sedol_spe1yfvc_cf,Coefficient of variation of FY1 EPS estimates: standard deviation of First Call analysts’ FY1 EPS forecasts divided by their mean,MATRIX,78%,5,7
mdl230_allcap_sedol_spe2yfvc_cf,"Coefficient of variation of FY2 EPS estimates, defined as the standard deviation of individual First Call estimates divided by their mean",MATRIX,78%,4,4
mdl230_allcap_sedol_spefcn,Absolute value of the difference between the yearly percent change in trailing 12-month operating cash flow per share and the yearly percent change in trailing 12-month diluted EPS before extraordinary items,MATRIX,58%,1,1
mdl230_allcap_sedol_speghc,"TTM EPS before extraordinary items minus EPS from 4 quarters ago, scaled by average total assets per share",MATRIX,82%,2,2
mdl230_allcap_sedol_stockrating,Average analyst recommendation per the I B E S standardized rating system,MATRIX,82%,6,6
mdl230_allcap_sedol_surp,"Difference between actual earnings per share and consensus forecasts prior to the announcement date, scaled by the stock's price at the beginning of the quarter",MATRIX,79%,2,2
mdl230_allcap_sedol_susgrowth,"Sustainable growth rate, defined as ROE times one minus the dividend payout ratio using TTM ROE",MATRIX,71%,3,4
mdl230_allcap_sedol_tobinq,"Market value of equity plus debt divided by assets, with debt measured using book values",MATRIX,82%,1,1
mdl230_allcap_sedol_totalcov,It equals (Cash Flow from Operations + Interest Paid + Tax Paid) / (Interest + Principal Paid),MATRIX,74%,7,7
mdl230_allcap_sedol_totalsaleg,Year-over-year percent change in TTM total sales,MATRIX,79%,7,10
mdl230_allcap_sedol_tstalp,"t‑statistic of the linear time trend in log daily closing price over the past 260 trading days, computed as (CORREL*sqrt(260−2))/sqrt(1−CORREL^2)",MATRIX,78%,3,5
mdl230_allcap_sedol_ttmaccu,It is defined as the difference between the trailing 12-month net income and the trailing 12-month operating cash flow scaled by the beginning total assets,MATRIX,82%,3,3
mdl230_allcap_sedol_ttmcapexp,It is defined as the trailing 12-month capital expenditures per share for a stock divided by its trading price,MATRIX,79%,8,8
mdl230_allcap_sedol_ttmopincev,Trailing 12-month operating income before depreciation and amortization divided by enterprise value,MATRIX,81%,2,2
mdl230_allcap_sedol_ttmsaleev,Trailing 12-month sales divided by the most recent month-end enterprise value (EV = equity market value + long-term debt + short-term debt + preferred stock + minority interest − cash and cash equivalents),MATRIX,79%,17,22
mdl230_allcap_sedol_tw_ebitdaev,Time-weighted EBITDA to Enterprise Value measure using FY1 and FY2,MATRIX,73%,5,6
mdl230_allcap_sedol_twepsrev,6-month average of the time-weighted sum of FY1 and FY2 earnings estimate revisions,MATRIX,66%,5,5
mdl230_allcap_sedol_twepsstdrev,It is defined as the 6-month average of the time weighted sum of the FY1 and FY2 earnings estimate revisions adjusted by the standard deviations of earnings estimates,MATRIX,66%,10,11
mdl230_allcap_sedol_varresirtn,"Variance of monthly residual returns over the last 24 months, where residual = stock monthly return minus 60-month Beta times S&P 500 monthly return",MATRIX,69%,5,5
mdl230_allcap_sedol_vefcfmtt,It is defined as the trailing 12-month free cash flow (FCF) for a stock scaled by its month-end enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash,MATRIX,82%,4,4
mdl230_allcap_sedol_vefcomtt,Trailing 12‑month operating cash flow per share divided by enterprise value per share,MATRIX,82%,2,2
mdl230_allcap_sedol_vesspem21f_cf,Consensus forward 12‑month EPS divided by the sum of market value of common equity per share and book value of long‑term debt per share,MATRIX,81%,7,8
mdl230_allcap_sedol_visiratio,Most recent daily trading volume divided by the average daily trading volume over the previous 50 trading days,MATRIX,82%,9,12
mdl230_allcap_sedol_vnicw,Most recent quarterly working capital divided by inventory; working capital = current assets − current liabilities,MATRIX,46%,0,0
mdl230_allcap_sedol_vniu,"Abnormal inventory, defined as current inventory minus expected inventory based on prior year balance grown by TTM COGS growth, scaled by total assets",MATRIX,47%,1,2
mdl230_allcap_sedol_voctni,Interest coverage ratio; typically EBIT (or similar earnings measure) divided by interest expense,MATRIX,73%,5,9
mdl230_allcap_sedol_volpre6m,"Six-month moving average of the average monthly turnover ratio, where turnover equals shares traded each day divided by total shares outstanding",MATRIX,82%,7,8
mdl230_allcap_sedol_volto,Monthly total trading volume divided by most recent total shares outstanding,MATRIX,83%,16,20
mdl230_allcap_sedol_w57w03_rp,30-week moving average price divided by 75-week moving average price,MATRIX,77%,4,6
mdl230_allcap_sedol_w62isr,Most recent weekly closing price divided by the weekly closing price 26 weeks earlier,MATRIX,81%,3,4
mdl230_allcap_sedol_w93ntr,Price change from week t-43 to week t-4,MATRIX,78%,1,1
mdl230_allcap_sedol_wcast,Average working capital in the trailing 12 months divided by the average total assets in the same period,MATRIX,69%,5,6
mdl230_allcap_sedol_xiv,CBOE Volatility Index,MATRIX,78%,3,3
mdl230_allcap_sedol_y5speq4rqsr,It is defined as the conditional square of the correlation between monthly dates and the corresponding trailing 12-month earnings per share before extra items in the prior 20 quarters,MATRIX,79%,6,11
mdl230_allcap_sedol_y5speq4vc,Coefficient of variation of TTM EPS over the last 20 months: standard deviation divided by mean,MATRIX,79%,4,4
mdl230_allcap_sedol_ydp_cf,"Assumed payout ratio multiplied by the next 4-quarter earnings estimates, divided by the month-end trading price; assumed payout = 10% + 84% × last year payout ratio − 38% × long-term earnings growth rate",MATRIX,54%,3,3
mdl230_allcap_sedol_yen,"Average of three normalized earnings measures based on ROE, NPM, and EPS FY2, scaled by price",MATRIX,63%,5,5
mdl230_allcap_sedol_yieldsprd,"Beta to the change in the slope of the yield curve (term structure), estimated from a 60-month multifactor regression of returns",MATRIX,78%,3,6
mdl230_allcap_sedol_yoychgaa,It is defined as the difference between the trailing 12-month operating cash flow and the trailing 12-month income before extra items scaled by the average total assets then minus the scaled difference for the same quarter one year ago,MATRIX,82%,3,3
mdl230_allcap_sedol_yoychgcr,"Year-over-year change in current ratio (current assets/current liabilities), comparing the most recent quarter to the same quarter one year ago",MATRIX,69%,5,5
mdl230_allcap_sedol_yoychgda,Year-over-year change in total liabilities as a percentage of total assets (based on quarterly reports),MATRIX,82%,10,12
mdl230_allcap_sedol_yoychggpm,Year-over-year change in gross profit margin; GPM = (Sales − COGS)/Sales comparing current quarter to the same quarter one year ago,MATRIX,67%,3,4
mdl230_allcap_sedol_yoychgroa,It is defined as the most recent trailing 12-month income before extra items as a percentage of total assets minus the percentage for the same quarter one year ago,MATRIX,82%,6,6
mdl230_allcap_sedol_yoychgroeart,Year-over-year arithmetic change in TTM earnings before extraordinary items divided by current total book equity,MATRIX,74%,5,7
mdl230_allcap_sedol_yoychgroepct,"Yearly percentage change in ROE, where ROE is defined as TTM earnings before extraordinary items (from quarterly data) divided by current total book equity",MATRIX,66%,3,3
mdl230_totalcap_cusip_25_4op,One minus the ratio of the last 52-week price exponential moving average to the last 4-week price exponential moving average,MATRIX,86%,6,7
mdl230_totalcap_cusip_60dsigma,Standard deviation of monthly price returns,MATRIX,89%,2,2
mdl230_totalcap_cusip_6351_rp,15-week moving average of price divided by 36-week moving average of price,MATRIX,87%,0,0
mdl230_totalcap_cusip_actrtn12m,Percent change in price from month t-13 to month t-1,MATRIX,86%,0,0
mdl230_totalcap_cusip_actrtn18m,Percent change in stock price from month t-19 to month t-1,MATRIX,84%,0,0
mdl230_totalcap_cusip_actrtn1m,Percent change in price from month t-1 to month t,MATRIX,89%,2,3
mdl230_totalcap_cusip_actrtn24m,Percent change in stock price from month t−25 to month t−1,MATRIX,82%,0,0
mdl230_totalcap_cusip_actrtn2m,Percent change in price from month t−2 to month t,MATRIX,89%,0,0
mdl230_totalcap_cusip_actrtn36m,Percent change in price from month t-37 to month t-1,MATRIX,79%,0,0
mdl230_totalcap_cusip_actrtn3m,Percent change in price from month t-3 to month t,MATRIX,89%,2,2
mdl230_totalcap_cusip_actrtn60m,Percent change in price from month t-61 to month t-1,MATRIX,72%,0,0
mdl230_totalcap_cusip_actrtn60m12lag,Percent change in price from month t-72 to month t-12,MATRIX,69%,0,0
mdl230_totalcap_cusip_actrtn6m,Percent price change from month t−7 to month t−1,MATRIX,87%,1,3
mdl230_totalcap_cusip_actrtn9m,Stock’s price percent change from month t-10 to month t-1,MATRIX,88%,0,0
mdl230_totalcap_cusip_ad,Most recently reported total debt divided by total assets,MATRIX,77%,1,3
mdl230_totalcap_cusip_adpmoc,"The sum of long‑term debt, short‑term debt, underfunded pension liabilities, operating lease expense, and preferred stock divided by total assets (most recent)",MATRIX,87%,0,0
mdl230_totalcap_cusip_adverint,Last fiscal year’s advertising expense divided by last fiscal year’s sales,MATRIX,71%,2,2
mdl230_totalcap_cusip_ags,"TTM selling, general and administrative expenses divided by TTM sales",MATRIX,79%,0,0
mdl230_totalcap_cusip_alpha60m,Intercept of the regression of the stock’s monthly returns on the S&P 500 monthly returns over the past 60 months,MATRIX,73%,0,0
mdl230_totalcap_cusip_altmanz,Altman Z-score computed as 1.2*(Current Assets - Current Liabilities)/Total Assets + 1.4*Retained Earnings/Total Assets + 3.3*EBIT/Total Assets + 0.6*Market Value of Equity/Book Value of Total Liabilities + 1.0*Sales/Total Assets,MATRIX,69%,4,6
mdl230_totalcap_cusip_aoer,Most recent quarter’s cumulative retained earnings divided by most recent quarter’s total assets,MATRIX,88%,3,3
mdl230_totalcap_cusip_aor,Trailing 12-month income before extraordinary items divided by the average of total assets over the same period,MATRIX,88%,1,1
mdl230_totalcap_cusip_apemtt,Trailing 12-month earnings per share after extraordinary items divided by the month-end trading price,MATRIX,89%,1,1
mdl230_totalcap_cusip_apg,Trailing 12-month (Sales − COGS) divided by total assets,MATRIX,76%,2,2
mdl230_totalcap_cusip_apgghcm3_,Difference between the most recent quarterly gross profit to assets and the same quarter three months ago; GPA = TTM (Sales − COGS) / Total Assets,MATRIX,73%,1,1
mdl230_totalcap_cusip_apgghcy1_,"Change in gross profit to assets from the same quarter one year ago to the most recent quarter, where GPA = TTM (Sales − COGS) / Total Assets",MATRIX,75%,4,4
mdl230_totalcap_cusip_apgghcy3_,Difference between the most recent quarterly gross profit to assets and the same quarter three years ago; gross profit to assets = TTM (Sales − COGS) divided by total assets,MATRIX,72%,0,0
mdl230_totalcap_cusip_aspanratio,"Quarterly operating assets minus operating liabilities, divided by lagged total assets",MATRIX,79%,0,0
mdl230_totalcap_cusip_aspemtty3gc,Three-year geometric growth rate of the most recently reported trailing 12-month EPS after extraordinary items,MATRIX,83%,0,0
mdl230_totalcap_cusip_astcomp,Total current assets from the most recent quarter divided by total assets from the most recent quarter,MATRIX,72%,5,7
mdl230_totalcap_cusip_astto,Trailing 12-month sales divided by the most recently reported quarterly assets,MATRIX,88%,10,29
mdl230_totalcap_cusip_atmcallvol,Time-weighted average implied volatility of the nearest and next-nearest expiration at-the-money call options,MATRIX,80%,3,3
mdl230_totalcap_cusip_atmputvol,Time-weighted average implied volatility of the nearest and next-nearest expiration at-the-money put options,MATRIX,80%,2,2
mdl230_totalcap_cusip_avg10yep,Average earnings over the past 10 years divided by current price,MATRIX,77%,0,0
mdl230_totalcap_cusip_avg10yepinf,Average inflation-adjusted earnings over the past 10 years divided by current price,MATRIX,77%,0,0
mdl230_totalcap_cusip_bap20d,20-day moving average of the daily composite bid-ask spread deflated by the daily closing price,MATRIX,89%,1,1
mdl230_totalcap_cusip_beta,0.67 times the 60-month beta plus 0.33; beta is the covariance of the stock’s monthly return with the S&P 500 monthly return over the prior 60 months divided by the variance of the S&P 500 monthly return,MATRIX,83%,0,0
mdl230_totalcap_cusip_betasigma,Product of the adjusted 60-month Beta and the 60-month Sigma (standard deviation of monthly price returns),MATRIX,73%,0,0
mdl230_totalcap_cusip_bmpo,Most recently reported quarterly operating income divided by the corresponding quarterly sales (operating margin),MATRIX,87%,1,1
mdl230_totalcap_cusip_booklev,Most recent quarterly total assets divided by book equity,MATRIX,89%,4,5
mdl230_totalcap_cusip_bpemtt,Most recently reported trailing 12-month earnings per share before extraordinary items divided by the stock’s month-end trading price,MATRIX,88%,1,1
mdl230_totalcap_cusip_capacq,It is defined as the trailing 12-month operating cash flow less than the trailing 12-month cash dividends and then divided by the total expenditures in the same period.,MATRIX,86%,0,0
mdl230_totalcap_cusip_capdistp,"Sum of trailing 12-month dividends per share and estimated trailing 12-month net stock repurchases (issued), scaled by price",MATRIX,84%,2,2
mdl230_totalcap_cusip_capexast,Trailing 12-month capital expenditures divided by total assets from the most recent quarter,MATRIX,86%,1,1
mdl230_totalcap_cusip_capexdeplink,Absolute value of the difference between the ranks (1–1000) of quarterly capital expenditures to assets and quarterly depreciation to assets,MATRIX,85%,0,0
mdl230_totalcap_cusip_capexsale,Trailing 12-month capital expenditures divided by trailing 12-month sales,MATRIX,85%,1,1
mdl230_totalcap_cusip_cashburnrate,"Negative of cash from operations plus cash from investing, divided by cash plus short-term investments",MATRIX,79%,0,0
mdl230_totalcap_cusip_cashc,Average inventory days plus average collection days minus average payable days (cash conversion cycle),MATRIX,66%,1,1
mdl230_totalcap_cusip_cashp,Most recently reported cash and equivalents per share divided by month-end trading price,MATRIX,80%,1,1
mdl230_totalcap_cusip_cashratio,Most recent quarterly cash and equivalents divided by current liabilities,MATRIX,71%,1,1
mdl230_totalcap_cusip_cashsale,Average cash and equivalents over the trailing 12 months divided by trailing 12-month sales,MATRIX,78%,4,4
mdl230_totalcap_cusip_cashsev,Total cash and equivalents divided by the sum of market value of common equity and book value of long‑term debt,MATRIX,80%,3,3
mdl230_totalcap_cusip_ccacw,It equals to: Increase in Accounts Receivables + Increase in Inventory + Decrease in Accounts Payable and Accrued Liabilities + Decrease in Accrued Income Taxes + Increase (Decrease) in Asssets (Liabilities).,MATRIX,76%,2,5
mdl230_totalcap_cusip_ceroe,Trailing 12-month funds from operations divided by the average of current and previous year equity value,MATRIX,84%,1,4
mdl230_totalcap_cusip_cfita,Trailing 12-month cash flow from investing activities divided by the average total assets over the last four quarters,MATRIX,88%,0,0
mdl230_totalcap_cusip_cfleverage,Total liabilities divided by the trailing 12‑month operating cash flow,MATRIX,81%,0,0
mdl230_totalcap_cusip_cfroi,Trailing 12‑month cash flow divided by average invested capital; invested capital = common equity + long‑term debt + minority interest + preferred stock,MATRIX,87%,1,1
mdl230_totalcap_cusip_cg3yroic,"3‑year geometric growth rate of ROIC, where ROIC = (TTM net income + interest expense) divided by average invested capital; invested capital = common equity + long‑term debt + minority interest + preferred stock",MATRIX,80%,1,1
mdl230_totalcap_cusip_cg3ysales,Geometric growth rate of trailing 12-month sales per share over the last 12 quarters,MATRIX,83%,1,1
mdl230_totalcap_cusip_chg12msip,"12-month relative change in short interest position, defined as shares sold short relative to total shares outstanding",MATRIX,86%,3,3
mdl230_totalcap_cusip_chg12mtotdebt,12-month relative change in total debt (long-term plus short-term),MATRIX,75%,0,0
mdl230_totalcap_cusip_chg3ycfast,"Most recent trailing 12-month operating cash flow minus the comparable figure 12 quarters ago, scaled by average total assets over the same period",MATRIX,83%,0,0
mdl230_totalcap_cusip_chg3yepsast,"Trailing 12-month EPS before extraordinary items minus EPS from 12 quarters ago, scaled by average total assets per share",MATRIX,85%,0,0
mdl230_totalcap_cusip_chg3yepsp,(TTM earnings per share minus TTM EPS from 12 quarters ago) divided by the month-end trading price,MATRIX,87%,0,0
mdl230_totalcap_cusip_chg3yfcfast,(TTM free cash flow minus TTM free cash flow from 12 quarters ago) divided by average total assets,MATRIX,86%,1,1
mdl230_totalcap_cusip_chg3yocfast,(TTM operating cash flow minus TTM operating cash flow from 12 quarters ago) divided by average total assets,MATRIX,84%,0,0
mdl230_totalcap_cusip_chg6malpha18m,"Six-month change in 18-month alpha, where alpha is the intercept from regressing monthly stock returns on S&P 500 monthly returns over the past 18 months",MATRIX,82%,1,1
mdl230_totalcap_cusip_chgalpha12m,"Six-month change in 12-month alpha, where alpha is the intercept from regressing monthly stock returns on S&P 500 monthly returns over the past 12 months",MATRIX,84%,1,1
mdl230_totalcap_cusip_chgalpha36m,"6‑month change in a stock’s 36‑month alpha, where alpha is the intercept from regressing monthly stock returns on S&P 500 monthly returns over the last 36 months",MATRIX,77%,0,0
mdl230_totalcap_cusip_chgars,Change in accounts receivable as a percentage of trailing 12-month sales from four quarters ago to the most recent value,MATRIX,76%,7,15
mdl230_totalcap_cusip_chginvavgast,"12-month change in quarterly total inventories, scaled by the average of total assets at the most recent quarter-end and four quarters prior",MATRIX,52%,2,2
mdl230_totalcap_cusip_chgnoa,"Year‑over‑year change in net operating assets to total assets, where NOA = short‑term debt + long‑term debt + preferred equity + common equity − cash (most recent quarter)",MATRIX,79%,5,5
mdl230_totalcap_cusip_chgollev,"Change in operating liability leverage from current quarter to four quarters ago, where operating liability leverage = 1 − (short-term debt + long-term debt + common equity + preferred equity − cash) / (total assets − cash)",MATRIX,88%,2,2
mdl230_totalcap_cusip_chgqtrepssurp,"Change in quarterly earnings surprise (Actual EPS minus Consensus EPS), scaled by the most recent closing price",MATRIX,85%,1,1
mdl230_totalcap_cusip_chgreccast,Percent change in the most recent quarterly accounts receivable to current assets ratio from the ratio in the same quarter one year ago,MATRIX,69%,1,1
mdl230_totalcap_cusip_chgroeart,Quarterly arithmetic change in the ratio of trailing-twelve-month earnings before extraordinary items to current total book equity,MATRIX,85%,0,0
mdl230_totalcap_cusip_chgroepct,"Quarterly percentage change in ROE, where ROE is trailing-12-month earnings before extraordinary items divided by current total book equity",MATRIX,85%,2,3
mdl230_totalcap_cusip_chgsgasale,Difference between the yearly change in quarterly SG&A expenses and the yearly change in quarterly sales,MATRIX,79%,1,2
mdl230_totalcap_cusip_chgshare,Percent change in the number of shares outstanding versus one year ago,MATRIX,87%,1,1
mdl230_totalcap_cusip_chgvolpre4y,Change in the most recent 6-month moving average of monthly turnover ratio versus the 12-month moving average of monthly turnover ratio four years ago,MATRIX,71%,4,4
mdl230_totalcap_cusip_cogsinvt,Absolute difference between the yearly percent change in TTM cost of goods sold and the yearly percent change in inventory level,MATRIX,53%,3,3
mdl230_totalcap_cusip_coreepsp,"TTM earnings per share from operations (excluding special items, extraordinary items, discontinued operations, and cumulative accounting changes) divided by month-end price",MATRIX,89%,4,4
mdl230_totalcap_cusip_covol,Slope of the least squares regression line of the last 60 months of monthly trading volume against time,MATRIX,74%,2,2
mdl230_totalcap_cusip_cpgspea2y,"Most recent consensus EPS forecast for fiscal year 2 minus the consensus for year 1, divided by the consensus for year 1 (FY2 vs FY1 EPS growth percent)",MATRIX,89%,0,0
mdl230_totalcap_cusip_cre_cf,Slope coefficient between market-adjusted returns around earnings announcements and the yearly change in quarterly actual EPS as tracked by First Call (earnings response coefficient),MATRIX,77%,1,1
mdl230_totalcap_cusip_ctpmto,Exponentially weighted put-to-call ratio for out-of-the-money options,MATRIX,78%,3,3
mdl230_totalcap_cusip_curindbp_,"Stock’s current book-to-price ratio minus the industry average book-to-price, divided by the standard deviation of book-to-price across the same relative universe",MATRIX,86%,1,1
mdl230_totalcap_cusip_curindcfp_,"Stock’s trailing 12-month cash flow-to-price ratio minus the industry average, divided by the standard deviation of industry CFPs within the relative universe (industry-normalized)",MATRIX,85%,1,1
mdl230_totalcap_cusip_curindcoreepsp_,"Stock’s trailing 12-month core earnings-to-price ratio minus the industry mean, standardized by the cross-sectional standard deviation within the relative universe",MATRIX,86%,0,0
mdl230_totalcap_cusip_curinddivp_,"TTM dividend yield minus the industry average, divided by the industry standard deviation (industry-relative z-score)",MATRIX,87%,0,0
mdl230_totalcap_cusip_curindebitdaev_,"Stock’s TTM EBITDA-to-enterprise value ratio minus its industry average, scaled by the industry standard deviation of EBITDA/EV",MATRIX,86%,1,1
mdl230_totalcap_cusip_curindebitdap_,"TTM EBITDA-to-price ratio minus the industry average, divided by the industry standard deviation (industry-relative z-score)",MATRIX,85%,0,0
mdl230_totalcap_cusip_curindep_,"Stock’s TTM earnings-to-price ratio before extraordinary items minus its industry average, scaled by the industry standard deviation of EP",MATRIX,86%,0,0
mdl230_totalcap_cusip_curindfcfp_,"Industry-normalized z-score of free cash flow to price: a stock’s TTM FCF/P minus the industry average, divided by the industry standard deviation within the relative universe",MATRIX,86%,1,1
mdl230_totalcap_cusip_curindocfp_,"Industry-standardized deviation of the stock’s trailing 12-month operating cash flow-to-price ratio from its industry average, divided by the cross-sectional standard deviation of OCFP in the relative universe",MATRIX,86%,3,4
mdl230_totalcap_cusip_curindocfta_,"Industry-normalized z-score of operating cash flow to total assets: a stock’s TTM OCFTA minus the industry average, divided by the industry standard deviation within the relative universe",MATRIX,86%,6,7
mdl230_totalcap_cusip_curindsp_,"Stock’s trailing 12-month sales-to-price ratio minus the industry average, scaled by the standard deviation of SPs within the relative universe (industry-standardized SP)",MATRIX,86%,7,9
mdl230_totalcap_cusip_curratio,Most recent quarter current assets divided by most recent quarter current liabilities,MATRIX,72%,1,1
mdl230_totalcap_cusip_cv4qsales3y,Standard deviation of the prior 12 quarters’ trailing 12-month sales per share divided by the mean over the same period (coefficient of variation),MATRIX,81%,3,3
mdl230_totalcap_cusip_cvopinc,Standard deviation of TTM operating income per share over the prior 12 quarters divided by its mean,MATRIX,79%,0,0
mdl230_totalcap_cusip_cvvolp20d,Coefficient of variation of the last 20 days’ closing prices divided by the coefficient of variation of daily trading volume over the same period,MATRIX,89%,1,1
mdl230_totalcap_cusip_cws,Average working capital over the trailing 12 months divided by total sales over the same period; working capital equals inventory plus accounts receivable minus accounts payable,MATRIX,70%,2,2
mdl230_totalcap_cusip_d41isr,Relative Strength Index over the prior 14 days based on average up and down price moves (overbought/oversold indicator),MATRIX,90%,4,4
mdl230_totalcap_cusip_dcc,"Most recent quarterly cash flow from operations minus cash dividends, divided by current interest-bearing debt",MATRIX,68%,2,2
mdl230_totalcap_cusip_debtcf,Trailing 12-month cash flow divided by the sum of most recently reported long-term debt and short-term interest-bearing debt,MATRIX,71%,1,1
mdl230_totalcap_cusip_debtmktcap,(Long‑term debt + short‑term debt) divided by market capitalization,MATRIX,76%,0,0
mdl230_totalcap_cusip_div5yg,Five-year dividend growth,MATRIX,39%,0,0
mdl230_totalcap_cusip_divcf,Trailing 12‑month cash dividends (common and preferred) divided by trailing 12‑month cash flow,MATRIX,47%,1,1
mdl230_totalcap_cusip_divcov,TTM earnings from operations divided by indicated annual dividends,MATRIX,46%,2,2
mdl230_totalcap_cusip_divgp,Total dividends paid divided by (revenue minus cost of goods sold),MATRIX,36%,0,0
mdl230_totalcap_cusip_divyield,Trailing 12-month dividends per share divided by the month-end trading price,MATRIX,47%,2,4
mdl230_totalcap_cusip_dpcapex,Absolute difference between the yearly percent change in TTM depreciation expense and the yearly percent change in TTM capital expenditure,MATRIX,83%,2,2
mdl230_totalcap_cusip_dsu,"The beta coefficient to changes in US Dollar value, estimated via a 60‑month multiple regression of returns on macroeconomic factors",MATRIX,87%,0,0
mdl230_totalcap_cusip_dtsm1_rd,Standard deviation of the stock’s daily total return over the trailing one month,MATRIX,89%,3,5
mdl230_totalcap_cusip_earningstorpedo,"(Next 4-quarter EPS estimate + TTM real earnings surprise) divided by TTM EPS, where TTM real earnings surprise is the sum over the last 4 quarters of actual EPS minus estimated EPS",MATRIX,82%,0,0
mdl230_totalcap_cusip_earnshortfall,"Reported accounting earnings minus free cash flow, scaled by average assets",MATRIX,88%,2,2
mdl230_totalcap_cusip_ebitdadebt,Trailing 12-month EBITDA divided by current total debt,MATRIX,75%,0,0
mdl230_totalcap_cusip_ebitdadebtchg,Annual change in the ratio of trailing 12-month EBITDA to current total debt,MATRIX,71%,0,0
mdl230_totalcap_cusip_ebitdaev,Trailing 12-month EBITDA divided by enterprise value (EV = Equity MV + LT Debt + ST Debt + Preferred + Minority Interest − Cash),MATRIX,87%,3,7
mdl230_totalcap_cusip_ebitdap,"Trailing 12-month earnings before interest, taxes, depreciation and amortization divided by the stock’s month-end trading price (EBITDA-to-price)",MATRIX,88%,2,2
mdl230_totalcap_cusip_ed,Most recently reported total long-term debt divided by total book equity,MATRIX,75%,1,1
mdl230_totalcap_cusip_emeasales,Company’s annual sales attributed to EMEA divided by total annual sales,MATRIX,26%,2,2
mdl230_totalcap_cusip_epschgetr,"Trailing 12-month pre-tax income per share multiplied by the change in effective tax rate from four quarters ago to the most recent TTM period, where effective tax rate = total tax expense divided by pre-tax income",MATRIX,76%,0,0
mdl230_totalcap_cusip_equityto,Trailing 12-month sales divided by the average of trailing 12-month reported book equity (equity turnover),MATRIX,88%,5,6
mdl230_totalcap_cusip_exdisspi,"Sum of the absolute values of extraordinary items, discontinued operations, and special items over the prior eight quarters, scaled by the average trailing 12-month sales over the same period",MATRIX,34%,1,1
mdl230_totalcap_cusip_fc_curep,"Sum of the most recent three reported EPS plus the current-quarter consensus EPS estimate, divided by the month-end price",MATRIX,86%,0,0
mdl230_totalcap_cusip_fc_curindfwdep_,"Next 4-quarter consensus earnings-to-price ratio minus the industry average, scaled by the standard deviation of industry FwdEPs (industry-standardized forward E/P)",MATRIX,87%,0,0
mdl230_totalcap_cusip_fc_dypeg,"Forward earnings yield (reciprocal of forward 12-month P/E) divided by the total growth rate, where total growth equals I/B/E/S long-term growth plus indicated dividend yield",MATRIX,74%,2,2
mdl230_totalcap_cusip_fc_ebop,Valuation from the Edwards-Bell-Ohlson model deflated by the stock’s month-end price (an intrinsic value measure comparing earnings to cost of capital),MATRIX,82%,5,5
mdl230_totalcap_cusip_fc_estep,The most recent First Call next 4‑quarter median earnings estimate divided by the month‑end trading price,MATRIX,88%,0,0
mdl230_totalcap_cusip_fc_fcfroey1p,"Trailing 12-month free cash flow per share multiplied by the consensus next four-quarter earnings forecast, divided by most recent book value per share and scaled by month-end price",MATRIX,86%,1,1
mdl230_totalcap_cusip_fc_fqsurstd,The most recent quarterly earnings surprise (actual EPS minus First Call consensus) standardized by the standard deviation of First Call analysts’ individual forecasts,MATRIX,83%,3,4
mdl230_totalcap_cusip_fc_fwdroe,First Call analysts’ earnings estimates for the next four quarters divided by the most recent common equity per share,MATRIX,84%,2,2
mdl230_totalcap_cusip_fc_numest,Number of First Call analysts’ FY1 earnings estimates,MATRIX,88%,4,6
mdl230_totalcap_cusip_fc_numrevq1,"Within a month, number of FYQ1 analyst EPS forecasts raised minus lowered, divided by the total number of forecasts",MATRIX,85%,1,3
mdl230_totalcap_cusip_fc_numrevy1,"Within a month, the weighted average of FY1 analyst earnings forecast upgrades minus downgrades divided by total FY1 forecasts",MATRIX,86%,0,0
mdl230_totalcap_cusip_fc_proformaep,"Trailing 12-month reported actual earnings for a stock recorded by First Call, scaled by the stock’s month-end trading price",MATRIX,85%,0,0
mdl230_totalcap_cusip_fc_qepsferr,"Actual EPS minus consensus forecast, scaled by the stock price at the beginning of the quarter",MATRIX,82%,0,0
mdl230_totalcap_cusip_fc_rel5yfwdep,"Five-year standardized relative forward earnings-to-price: current next 4-quarter consensus earnings forecast-to-price ratio minus its 60-month average, scaled by its 60-month standard deviation",MATRIX,74%,7,7
mdl230_totalcap_cusip_fc_rev1q1,"Change in the current First Call consensus earnings forecast for fiscal quarter 1 versus one month ago, scaled by the month-end trading price",MATRIX,85%,1,1
mdl230_totalcap_cusip_fc_rev3y1,"Change in the current First Call analysts’ mean earnings estimate for fiscal year 1 minus that of three months ago, scaled by month-end trading price",MATRIX,87%,2,2
mdl230_totalcap_cusip_fc_rev3y2,"It is defined as the change in the current mean consensus earnings estimate for fiscal year 2 minus that of three months ago, deflated by its trading price.",MATRIX,85%,2,5
mdl230_totalcap_cusip_fc_rev6,"Average of the prior 6 months’ monthly changes in First Call consensus EPS forecasts for fiscal year 1, scaled by the previous month-end trading price",MATRIX,84%,0,0
mdl230_totalcap_cusip_fc_stdevfy1epsp,"Standard deviation of analysts’ individual FY1 earnings forecasts (First Call), scaled by month‑end closing price",MATRIX,83%,2,2
