Field,Description,Type,Coverage,Users,Alphas
anl44_ebit_coveredby,EBIT D0 coveredby,VECTOR,90%,5,11
anl44_ebit_latest_ann_dt_qtrly,ebit latest ann dt qtrly,VECTOR,79%,19,23
anl44_ebit_most_recent_period_end_dt,ebit most recent period end dt,VECTOR,82%,16,20
anl44_ebit_prevalue,Ebit d0 prevalue,VECTOR,89%,1,1
anl44_ebit_value,EBIT D0 value,VECTOR,90%,3,4
anl44_ebitda_best_crncy_iso,ebitda best crncy iso,MATRIX,100%,7,14
anl44_ebitda_best_cur_fiscal_qtr_period,ebitda best cur fiscal qtr period,MATRIX,99%,12,18
anl44_ebitda_best_cur_fiscal_semi_year_period,ebitda best cur fiscal semi year period,MATRIX,99%,21,199
anl44_ebitda_best_cur_fiscal_year_period,ebitda best cur fiscal year period,MATRIX,99%,8,9
anl44_ebitda_best_eeps_cur_yr,ebitda best eeps cur yr,MATRIX,93%,14,25
anl44_ebitda_best_eeps_nxt_yr,ebitda best eeps nxt yr,MATRIX,93%,13,33
anl44_ebitda_best_fiscal_period_dt,ebitda best fiscal period dt,VECTOR,83%,6,6
anl44_ebitda_best_fperiod_override,ebitda best fperiod override,VECTOR,83%,2,5
anl44_ebitda_coveredby,Ebitda d0 coveredby,VECTOR,84%,5,8
anl44_ebitda_latest_ann_dt_qtrly,ebitda latest ann dt qtrly,VECTOR,72%,8,14
anl44_ebitda_most_recent_period_end_dt,ebitda most recent period end dt,VECTOR,75%,3,4
anl44_ebitda_prevalue,Ebitda d0 prevalue,VECTOR,82%,9,10
anl44_ebitda_value,Ebitda d0 value,VECTOR,84%,2,2
anl44_ebitdaps_coveredby,Ebitdaps d0 coveredby,VECTOR,37%,1,1
anl44_ebitdaps_prevalue,EBITDAPS d0 prevalue,VECTOR,35%,0,0
anl44_ebitdaps_value,EBITDAPS D0 value,VECTOR,37%,1,1
anl44_eps_best_crncy_iso,ISO currency code for the currency in which the Bloomberg consensus EPS value is stated for the current annual period; may include sub-currencies like GBp,MATRIX,95%,10,26
anl44_eps_best_cur_fiscal_qtr_period,Current fiscal quarter end date for which Bloomberg Earnings Estimates content is provided,MATRIX,100%,17,67
anl44_eps_best_cur_fiscal_semi_year_period,Current fiscal semi-annual end date or period for which Bloomberg Estimates content is provided,MATRIX,100%,15,38
anl44_eps_best_cur_fiscal_year_period,Current fiscal year end date for which Bloomberg Earnings Estimates content is provided,MATRIX,91%,12,61
anl44_eps_best_eeps_cur_yr,Estimated earnings per share for the current fiscal year from Bloomberg Estimates (BEst),MATRIX,98%,31,67
anl44_eps_best_eeps_nxt_yr,Consensus estimated EPS for the next fiscal year,MATRIX,98%,26,63
anl44_eps_best_fiscal_period_dt,Calendar year and month of the fiscal period associated with the Bloomberg Estimate data,VECTOR,88%,5,6
anl44_eps_best_fperiod_override,"Fiscal period override string for Bloomberg Estimates (e.g., 1FY, 2FQ, 05Q1, 06Y, 07S2) specifying which period the EPS estimate refers to",VECTOR,97%,5,6
anl44_eps_coveredby,EPS d0 coveredby,VECTOR,95%,4,8
anl44_eps_gaap_best_crncy_iso,eps gaap best crncy iso,MATRIX,100%,11,25
anl44_eps_gaap_best_cur_fiscal_qtr_period,eps gaap best cur fiscal qtr period,MATRIX,99%,5,7
anl44_eps_gaap_best_cur_fiscal_semi_year_period,eps gaap best cur fiscal semi year period,MATRIX,99%,9,49
anl44_eps_gaap_best_cur_fiscal_year_period,eps gaap best cur fiscal year period,MATRIX,99%,12,17
anl44_eps_gaap_best_eeps_cur_yr,eps gaap best eeps cur yr,MATRIX,93%,19,55
anl44_eps_gaap_best_eeps_nxt_yr,eps gaap best eeps nxt yr,MATRIX,93%,18,32
anl44_eps_gaap_best_fiscal_period_dt,eps gaap best fiscal period dt,VECTOR,93%,3,3
anl44_eps_gaap_best_fperiod_override,eps gaap best fperiod override,VECTOR,93%,12,18
anl44_eps_gaap_latest_ann_dt_qtrly,eps gaap latest ann dt qtrly,VECTOR,89%,12,25
anl44_eps_gaap_most_recent_period_end_dt,eps gaap most recent period end dt,VECTOR,90%,12,19
anl44_eps_latest_ann_dt_qtrly,Latest quarterly earnings or sales announcement date,VECTOR,84%,10,15
anl44_eps_most_recent_period_end_dt,"Most recent available period end date from annual, quarterly, or semi-annual reporting, possibly from partial updates",VECTOR,84%,14,19
anl44_eps_prevalue,EPS D0 prevalue,VECTOR,95%,4,7
anl44_eps_ratio_best_crncy_iso,eps ratio best crncy iso,MATRIX,100%,9,14
anl44_eps_ratio_best_cur_fiscal_qtr_period,eps ratio best cur fiscal qtr period,MATRIX,99%,14,28
anl44_eps_ratio_best_cur_fiscal_semi_year_period,eps ratio best cur fiscal semi year period,MATRIX,99%,13,14
anl44_eps_ratio_best_cur_fiscal_year_period,eps ratio best cur fiscal year period,MATRIX,99%,11,26
anl44_eps_ratio_best_eeps_cur_yr,eps ratio best eeps cur yr,MATRIX,93%,27,73
anl44_eps_ratio_best_eeps_nxt_yr,eps ratio best eeps nxt yr,MATRIX,93%,26,42
anl44_eps_ratio_best_fperiod_override,eps ratio best fperiod override,VECTOR,93%,6,7
anl44_eps_value,Eps d0 value,VECTOR,95%,7,21
anl44_epsr_best_crncy_iso,epsr best crncy iso,MATRIX,100%,7,15
anl44_epsr_best_cur_fiscal_qtr_period,epsr best cur fiscal qtr period,MATRIX,99%,9,20
anl44_epsr_best_cur_fiscal_semi_year_period,epsr best cur fiscal semi year period,MATRIX,99%,18,45
anl44_epsr_best_cur_fiscal_year_period,epsr best cur fiscal year period,MATRIX,99%,25,149
anl44_epsr_best_eeps_cur_yr,epsr best eeps cur yr,MATRIX,93%,23,45
anl44_epsr_best_eeps_nxt_yr,epsr best eeps nxt yr,MATRIX,93%,9,12
anl44_epsr_best_fiscal_period_dt,epsr best fiscal period dt,VECTOR,91%,10,15
anl44_epsr_best_fperiod_override,epsr best fperiod override,VECTOR,91%,6,7
anl44_epsr_coveredby,Epsr d0 coveredby,VECTOR,84%,2,5
anl44_epsr_latest_ann_dt_qtrly,epsr latest ann dt qtrly,VECTOR,87%,12,14
anl44_epsr_most_recent_period_end_dt,epsr most recent period end dt,VECTOR,88%,4,12
anl44_epsr_prevalue,Epsr D0 prevalue,VECTOR,83%,3,3
anl44_epsr_value,EPSR D0 value,VECTOR,84%,6,9
anl44_fcfps_coveredby,Fcfps D0 coveredby,VECTOR,48%,3,3
anl44_fcfps_prevalue,FCFPS D0 prevalue,VECTOR,45%,1,1
anl44_fcfps_value,Fcfps d0 value,VECTOR,48%,1,1
anl44_ffops_best_crncy_iso,ffops best crncy iso,MATRIX,100%,14,20
anl44_ffops_best_cur_fiscal_qtr_period,ffops best cur fiscal qtr period,MATRIX,99%,9,24
anl44_ffops_best_cur_fiscal_semi_year_period,FFOPS best cur fiscal semi-year period,MATRIX,99%,14,48
anl44_ffops_best_cur_fiscal_year_period,ffops best cur fiscal year period,MATRIX,99%,10,15
anl44_ffops_best_eeps_cur_yr,ffops best eeps cur yr,MATRIX,93%,15,23
anl44_ffops_best_eeps_nxt_yr,ffops best eeps nxt yr,MATRIX,93%,22,46
anl44_gaap_best_eps,gaap best eps,VECTOR,93%,13,40
anl44_gaap_best_eps_4wk_chg,gaap best eps 4wk chg,VECTOR,92%,4,6
anl44_gaap_best_eps_4wk_dn,gaap best eps 4wk dn,VECTOR,92%,9,24
anl44_gaap_best_eps_4wk_up,gaap best eps 4wk up,VECTOR,91%,12,17
anl44_gaap_best_eps_chg_pct,gaap best eps chg pct,VECTOR,89%,5,6
anl44_gaap_best_eps_gaap,gaap best eps gaap,VECTOR,92%,11,20
anl44_gaap_best_eps_gaap_4wk_chg,gaap best eps gaap 4wk chg,VECTOR,90%,10,13
anl44_gaap_best_eps_gaap_4wk_dn,gaap best eps gaap 4wk dn,VECTOR,90%,2,2
anl44_gaap_best_eps_gaap_4wk_up,gaap best eps gaap 4wk up,VECTOR,90%,29,47
anl44_gaap_best_eps_gaap_hi,gaap best eps gaap hi,VECTOR,92%,10,15
anl44_gaap_best_eps_gaap_lo,gaap best eps gaap lo,VECTOR,92%,6,13
anl44_gaap_best_eps_gaap_median,gaap best eps gaap median,VECTOR,92%,9,12
anl44_gaap_best_eps_gaap_numest,gaap best eps gaap numest,VECTOR,92%,13,24
anl44_gaap_best_eps_gaap_stddev,gaap best eps gaap stddev,VECTOR,88%,14,21
anl44_gaap_best_eps_hi,gaap best eps hi,VECTOR,93%,11,11
anl44_gaap_best_eps_lo,gaap best eps lo,VECTOR,93%,13,17
anl44_gaap_best_eps_median,gaap best eps median,VECTOR,93%,4,4
anl44_gaap_best_eps_numest,gaap best eps numest,VECTOR,93%,4,5
anl44_gaap_best_eps_stddev,gaap best eps stddev,VECTOR,91%,20,23
anl44_gaap_best_net_gaap,gaap best net gaap,VECTOR,91%,10,14
anl44_gaap_best_net_gaap_4wk_chg,gaap best net gaap 4wk chg,VECTOR,88%,8,11
anl44_gaap_best_net_gaap_4wk_dn,gaap best net gaap 4wk dn,VECTOR,89%,11,39
anl44_gaap_best_net_gaap_4wk_up,gaap best net gaap 4wk up,VECTOR,88%,18,24
anl44_gaap_best_net_gaap_hi,gaap best net gaap hi,VECTOR,91%,1,2
anl44_gaap_best_net_gaap_lo,gaap best net gaap lo,VECTOR,91%,4,6
anl44_gaap_best_net_gaap_median,gaap best net gaap median,VECTOR,91%,5,8
anl44_gaap_best_net_gaap_numest,gaap best net gaap numest,VECTOR,91%,6,7
anl44_gaap_best_net_gaap_stddev,gaap best net gaap stddev,VECTOR,86%,6,6
anl44_grossmargin_coveredby,Grossmargin D0 coveredby,VECTOR,70%,4,4
anl44_grossmargin_prevalue,Grossmargin d0 prevalue,VECTOR,58%,4,5
anl44_grossmargin_value,Grossmargin d0 value,VECTOR,70%,6,6
anl44_nav_best_crncy_iso,nav best crncy iso,MATRIX,100%,10,14
anl44_nav_best_cur_fiscal_qtr_period,nav best cur fiscal qtr period,MATRIX,99%,7,22
anl44_nav_best_cur_fiscal_semi_year_period,nav best cur fiscal semi year period,MATRIX,99%,10,26
anl44_nav_best_cur_fiscal_year_period,nav best cur fiscal year period,MATRIX,99%,8,15
anl44_nav_best_eeps_cur_yr,nav best eeps cur yr,MATRIX,93%,28,94
anl44_nav_best_eeps_nxt_yr,nav best eeps nxt yr,MATRIX,93%,19,37
anl44_nav_best_fiscal_period_dt,nav best fiscal period dt,VECTOR,74%,10,13
anl44_nav_best_fperiod_override,nav best fperiod override,VECTOR,74%,4,6
anl44_nav_coveredby,Nav d0 coveredby,VECTOR,68%,3,4
anl44_nav_latest_ann_dt_qtrly,nav latest ann dt qtrly,VECTOR,57%,1,1
anl44_nav_most_recent_period_end_dt,nav most recent period end dt,VECTOR,59%,3,4
anl44_nav_prevalue,NAV d0 prevalue,VECTOR,63%,4,5
anl44_nav_value,NAV D0 value,VECTOR,68%,0,0
anl44_netdebt_best_crncy_iso,netdebt best crncy iso,MATRIX,100%,7,17
anl44_netdebt_best_cur_fiscal_qtr_period,netdebt best cur fiscal qtr period,MATRIX,99%,7,12
anl44_netdebt_best_cur_fiscal_semi_year_period,netdebt best cur fiscal semi year period,MATRIX,99%,19,37
anl44_netdebt_best_cur_fiscal_year_period,netdebt best cur fiscal year period,MATRIX,99%,13,24
anl44_netdebt_best_eeps_cur_yr,netdebt best eeps cur yr,MATRIX,93%,20,40
anl44_netdebt_best_eeps_nxt_yr,netdebt best eeps nxt yr,MATRIX,93%,27,39
anl44_netdebt_best_fiscal_period_dt,netdebt best fiscal period dt,VECTOR,67%,2,2
anl44_netdebt_best_fperiod_override,netdebt best fperiod override,VECTOR,67%,1,1
anl44_netdebt_coveredby,Netdebt d0 coveredby,VECTOR,66%,6,6
anl44_netdebt_latest_ann_dt_qtrly,netdebt latest ann dt qtrly,VECTOR,41%,1,1
anl44_netdebt_most_recent_period_end_dt,netdebt most recent period end dt,VECTOR,45%,0,0
anl44_netdebt_prevalue,Netdebt d0 prevalue,VECTOR,60%,3,4
anl44_netdebt_value,Netdebt D0 value,VECTOR,66%,1,1
anl44_netprofit_coveredby,Netprofit d0 coveredby,VECTOR,94%,6,9
anl44_netprofit_gaap_best_crncy_iso,netprofit gaap best crncy iso,MATRIX,100%,9,17
anl44_netprofit_gaap_best_cur_fiscal_qtr_period,netprofit gaap best cur fiscal qtr period,MATRIX,99%,10,15
anl44_netprofit_gaap_best_cur_fiscal_semi_year_period,netprofit gaap best cur fiscal semi year period,MATRIX,99%,16,28
anl44_netprofit_gaap_best_cur_fiscal_year_period,netprofit gaap best cur fiscal year period,MATRIX,99%,14,21
anl44_netprofit_gaap_best_eeps_cur_yr,netprofit gaap best eeps cur yr,MATRIX,93%,13,21
anl44_netprofit_gaap_best_eeps_nxt_yr,netprofit gaap best eeps nxt yr,MATRIX,93%,16,31
anl44_netprofit_gaap_best_fiscal_period_dt,netprofit gaap best fiscal period dt,VECTOR,92%,7,9
anl44_netprofit_gaap_best_fperiod_override,netprofit gaap best fperiod override,VECTOR,92%,4,17
anl44_netprofit_gaap_latest_ann_dt_qtrly,netprofit gaap latest ann dt qtrly,VECTOR,87%,16,33
anl44_netprofit_gaap_most_recent_period_end_dt,netprofit gaap most recent period end dt,VECTOR,89%,14,22
anl44_netprofit_prevalue,Netprofit d0 prevalue,VECTOR,93%,3,4
anl44_netprofit_rep_best_crncy_iso,netprofit rep best crncy iso,MATRIX,100%,9,18
anl44_netprofit_rep_best_cur_fiscal_qtr_period,netprofit rep best cur fiscal qtr period,MATRIX,99%,6,16
anl44_netprofit_rep_best_cur_fiscal_semi_year_period,netprofit rep best cur fiscal semi year period,MATRIX,99%,12,96
anl44_netprofit_rep_best_cur_fiscal_year_period,netprofit rep best cur fiscal year period,MATRIX,99%,12,23
anl44_netprofit_rep_best_eeps_cur_yr,netprofit rep best eeps cur yr,MATRIX,93%,17,57
anl44_netprofit_rep_best_eeps_nxt_yr,netprofit rep best eeps nxt yr,MATRIX,93%,18,39
anl44_netprofit_rep_best_fiscal_period_dt,netprofit rep best fiscal period dt,VECTOR,90%,8,8
anl44_netprofit_rep_best_fperiod_override,netprofit rep best fperiod override,VECTOR,90%,4,4
anl44_netprofit_rep_coveredby,Netprofit rep d0 coveredby,VECTOR,89%,8,11
anl44_netprofit_rep_latest_ann_dt_qtrly,netprofit rep latest ann dt qtrly,VECTOR,85%,8,9
anl44_netprofit_rep_most_recent_period_end_dt,netprofit rep most recent period end dt,VECTOR,86%,13,14
anl44_netprofit_rep_prevalue,Netprofit rep D0 prevalue,VECTOR,87%,2,2
anl44_netprofit_rep_value,Netprofit rep D0 value,VECTOR,89%,7,11
anl44_netprofit_value,Netprofit d0 value,VECTOR,94%,5,7
anl44_operatingprofit_best_crncy_iso,operatingprofit best crncy iso,MATRIX,100%,17,87
anl44_operatingprofit_best_cur_fiscal_qtr_period,operatingprofit best cur fiscal qtr period,MATRIX,99%,16,68
anl44_operatingprofit_best_cur_fiscal_semi_year_period,Operating profit best cur fiscal semi-year period,MATRIX,99%,14,40
anl44_operatingprofit_best_cur_fiscal_year_period,operatingprofit best cur fiscal year period,MATRIX,99%,10,16
anl44_operatingprofit_best_eeps_cur_yr,operatingprofit best eeps cur yr,MATRIX,93%,12,19
anl44_operatingprofit_best_eeps_nxt_yr,operatingprofit best eeps nxt yr,MATRIX,93%,21,34
anl44_operatingprofit_best_fiscal_period_dt,operatingprofit best fiscal period dt,VECTOR,61%,5,6
anl44_operatingprofit_best_fperiod_override,operatingprofit best fperiod override,VECTOR,61%,3,3
anl44_operatingprofit_coveredby,Operatingprofit d0 coveredby,VECTOR,50%,0,0
anl44_operatingprofit_latest_ann_dt_qtrly,operatingprofit latest ann dt qtrly,VECTOR,31%,0,0
anl44_operatingprofit_most_recent_period_end_dt,operatingprofit most recent period end dt,VECTOR,47%,0,0
anl44_operatingprofit_prevalue,Operatingprofit D0 prevalue,VECTOR,42%,0,0
anl44_operatingprofit_value,Operating profit D0 value,VECTOR,50%,1,1
anl44_orig_en_bps_coveredby,orig en bps coveredby,VECTOR,68%,7,10
anl44_orig_en_bps_prevalue,orig en bps prevalue,VECTOR,60%,2,2
anl44_orig_en_bps_value,orig en bps value,VECTOR,68%,4,4
anl44_orig_en_capex_coveredby,orig en capex coveredby,VECTOR,61%,12,25
anl44_orig_en_capex_prevalue,orig en capex prevalue,VECTOR,63%,1,1
anl44_orig_en_capex_value,orig en capex value,VECTOR,61%,4,7
anl44_orig_en_ebit_coveredby,orig en ebit coveredby,VECTOR,74%,4,4
anl44_orig_en_ebit_prevalue,orig en ebit prevalue,VECTOR,69%,1,1
anl44_orig_en_ebit_value,orig en ebit value,VECTOR,74%,6,11
anl44_orig_en_ebitda_coveredby,orig en ebitda coveredby,VECTOR,68%,8,14
anl44_orig_en_ebitda_prevalue,orig en ebitda prevalue,VECTOR,63%,0,0
anl44_orig_en_ebitda_value,orig en ebitda value,VECTOR,68%,1,2
anl44_orig_en_ebitdaps_coveredby,orig en ebitdaps coveredby,VECTOR,37%,1,1
anl44_orig_en_ebitdaps_prevalue,orig en ebitdaps prevalue,VECTOR,35%,0,0
anl44_orig_en_ebitdaps_value,orig en ebitdaps value,VECTOR,37%,0,0
anl44_orig_en_eps_coveredby,orig en eps v1 0 0 coveredby,VECTOR,84%,4,6
anl44_orig_en_eps_prevalue,orig en eps v1 0 0 prevalue,VECTOR,79%,5,9
anl44_orig_en_eps_value,orig en eps v1 0 0 value,VECTOR,84%,12,15
anl44_orig_en_epsr_coveredby,orig en epsr coveredby,VECTOR,58%,0,0
anl44_orig_en_epsr_prevalue,orig en epsr prevalue,VECTOR,57%,1,1
anl44_orig_en_epsr_value,orig en epsr value,VECTOR,58%,1,1
anl44_orig_en_fcfps_coveredby,orig en fcfps coveredby,VECTOR,41%,0,0
anl44_orig_en_fcfps_prevalue,orig en fcfps prevalue,VECTOR,38%,2,2
anl44_orig_en_fcfps_value,orig en fcfps value,VECTOR,41%,1,1
anl44_orig_en_grossmargin_coveredby,orig en grossmargin coveredby,VECTOR,71%,7,9
anl44_orig_en_grossmargin_prevalue,orig en grossmargin prevalue,VECTOR,58%,0,0
anl44_orig_en_grossmargin_value,orig en grossmargin value,VECTOR,71%,3,3
anl44_orig_en_nav_coveredby,Orig EN NAV covered by,VECTOR,69%,2,2
anl44_orig_en_nav_prevalue,orig en nav prevalue,VECTOR,63%,2,3
anl44_orig_en_nav_value,orig en nav value,VECTOR,69%,5,6
anl44_orig_en_netdebt_coveredby,orig en netdebt coveredby,VECTOR,49%,0,0
anl44_orig_en_netdebt_prevalue,orig en netdebt prevalue,VECTOR,41%,1,1
anl44_orig_en_netdebt_value,orig en netdebt value,VECTOR,49%,2,2
anl44_orig_en_netprofit_coveredby,orig en netprofit coveredby,VECTOR,78%,16,27
anl44_orig_en_netprofit_prevalue,orig en netprofit prevalue,VECTOR,74%,5,6
anl44_orig_en_netprofit_rep_coveredby,orig en netprofit rep coveredby,VECTOR,88%,5,5
anl44_orig_en_netprofit_rep_prevalue,orig en netprofit rep prevalue,VECTOR,89%,1,1
anl44_orig_en_netprofit_rep_value,Orig EN net profit rep value,VECTOR,88%,4,5
anl44_orig_en_netprofit_value,orig en netprofit value,VECTOR,78%,2,2
anl44_orig_en_operatingprofit_coveredby,orig en operatingprofit coveredby,VECTOR,48%,0,0
anl44_orig_en_operatingprofit_prevalue,orig en operatingprofit prevalue,VECTOR,39%,0,0
anl44_orig_en_operatingprofit_value,orig en operatingprofit value,VECTOR,48%,1,1
anl44_orig_en_pretaxprofit_coveredby,orig en pretaxprofit coveredby,VECTOR,74%,6,13
anl44_orig_en_pretaxprofit_prevalue,orig en pretaxprofit prevalue,VECTOR,72%,1,2
anl44_orig_en_pretaxprofit_rep_coveredby,orig en pretaxprofit rep coveredby,VECTOR,57%,4,8
anl44_orig_en_pretaxprofit_rep_prevalue,orig en pretaxprofit rep prevalue,VECTOR,55%,4,4
anl44_orig_en_pretaxprofit_rep_value,orig en pretaxprofit rep value,VECTOR,57%,0,0
anl44_orig_en_pretaxprofit_value,orig en pretaxprofit value,VECTOR,74%,3,5
anl44_orig_en_roa_coveredby,orig en roa coveredby,VECTOR,55%,5,7
anl44_orig_en_roa_prevalue,orig en roa prevalue,VECTOR,56%,10,14
anl44_orig_en_roa_value,orig en roa value,VECTOR,55%,0,0
anl44_orig_en_roe_coveredby,orig en roe coveredby,VECTOR,67%,3,3
anl44_orig_en_roe_prevalue,orig en roe prevalue,VECTOR,70%,1,1
anl44_orig_en_roe_value,orig en roe value,VECTOR,67%,1,1
anl44_orig_en_sales_coveredby,Orig EN sales V1 0 0 covered by,VECTOR,79%,3,3
anl44_orig_en_sales_prevalue,orig en sales v1 0 0 prevalue,VECTOR,76%,4,4
anl44_orig_en_sales_value,orig en sales v1 0 0 value,VECTOR,79%,4,6
anl44_orig_en_tbvps_coveredby,orig en tbvps coveredby,VECTOR,34%,1,1
anl44_orig_en_tbvps_prevalue,orig en tbvps prevalue,VECTOR,31%,0,0
anl44_orig_en_tbvps_value,orig en tbvps value,VECTOR,34%,0,0
anl44_pretaxprofit_best_crncy_iso,pretaxprofit best crncy iso,MATRIX,100%,6,30
anl44_pretaxprofit_best_cur_fiscal_qtr_period,pretaxprofit best cur fiscal qtr period,MATRIX,99%,4,329
anl44_pretaxprofit_best_cur_fiscal_semi_year_period,pretaxprofit best cur fiscal semi year period,MATRIX,99%,23,32
anl44_pretaxprofit_best_cur_fiscal_year_period,pretaxprofit best cur fiscal year period,MATRIX,99%,10,16
anl44_pretaxprofit_best_eeps_cur_yr,pretaxprofit best eeps cur yr,MATRIX,93%,15,41
anl44_pretaxprofit_best_eeps_nxt_yr,pretaxprofit best eeps nxt yr,MATRIX,93%,19,49
anl44_pretaxprofit_best_fiscal_period_dt,pretaxprofit best fiscal period dt,VECTOR,91%,7,11
anl44_pretaxprofit_best_fperiod_override,pretaxprofit best fperiod override,VECTOR,91%,11,16
anl44_pretaxprofit_coveredby,Pretaxprofit d0 coveredby,VECTOR,92%,4,6
anl44_pretaxprofit_latest_ann_dt_qtrly,pretaxprofit latest ann dt qtrly,VECTOR,82%,6,10
anl44_pretaxprofit_most_recent_period_end_dt,pretaxprofit most recent period end dt,VECTOR,86%,22,39
anl44_pretaxprofit_prevalue,Pretaxprofit d0 prevalue,VECTOR,91%,4,5
anl44_pretaxprofit_rep_coveredby,Pretaxprofit rep D0 coveredby,VECTOR,70%,4,5
anl44_pretaxprofit_rep_prevalue,Pretaxprofit rep D0 prevalue,VECTOR,68%,1,2
anl44_pretaxprofit_rep_value,Pretaxprofit rep d0 value,VECTOR,70%,3,3
anl44_pretaxprofit_value,Pretaxprofit d0 value,VECTOR,92%,8,17
anl44_r_best_eps_gaap,r best eps gaap,VECTOR,91%,13,20
anl44_r_best_eps_gaap_4wk_chg,r best eps gaap 4wk chg,VECTOR,89%,10,22
anl44_r_best_eps_gaap_4wk_dn,r best eps gaap 4wk dn,VECTOR,89%,18,35
anl44_r_best_eps_gaap_4wk_up,r best eps gaap 4wk up,VECTOR,89%,18,25
anl44_r_best_eps_gaap_hi,r best eps gaap hi,VECTOR,91%,11,13
anl44_r_best_eps_gaap_lo,r best eps gaap lo,VECTOR,91%,16,22
anl44_r_best_eps_gaap_median,r best eps gaap median,VECTOR,91%,8,15
anl44_r_best_eps_gaap_numest,r best eps gaap numest,VECTOR,91%,4,9
anl44_r_best_eps_gaap_stddev,r best eps gaap stddev,VECTOR,88%,12,19
anl44_rep_best_net_gaap,rep best net gaap,VECTOR,90%,5,8
anl44_rep_best_net_gaap_4wk_chg,rep best net gaap 4wk chg,VECTOR,88%,6,13
anl44_rep_best_net_gaap_4wk_dn,rep best net gaap 4wk dn,VECTOR,88%,10,19
anl44_rep_best_net_gaap_4wk_up,rep best net gaap 4wk up,VECTOR,87%,14,17
anl44_rep_best_net_gaap_hi,rep best net gaap hi,VECTOR,90%,8,19
anl44_rep_best_net_gaap_lo,rep best net gaap lo,VECTOR,90%,9,39
anl44_rep_best_net_gaap_median,rep best net gaap median,VECTOR,90%,10,14
anl44_rep_best_net_gaap_numest,rep best net gaap numest,VECTOR,90%,11,18
anl44_rep_best_net_gaap_stddev,rep best net gaap stddev,VECTOR,85%,5,5
anl44_roa_best_crncy_iso,roa best crncy iso,MATRIX,100%,12,49
anl44_roa_best_cur_fiscal_qtr_period,roa best cur fiscal qtr period,MATRIX,99%,18,44
anl44_roa_best_cur_fiscal_semi_year_period,roa best cur fiscal semi year period,MATRIX,99%,16,33
anl44_roa_best_cur_fiscal_year_period,roa best cur fiscal year period,MATRIX,99%,13,20
anl44_roa_best_eeps_cur_yr,roa best eeps cur yr,MATRIX,93%,34,96
anl44_roa_best_eeps_nxt_yr,roa best eeps nxt yr,MATRIX,93%,23,48
anl44_roa_best_fiscal_period_dt,roa best fiscal period dt,VECTOR,66%,14,39
anl44_roa_best_fperiod_override,roa best fperiod override,VECTOR,66%,4,5
anl44_roa_coveredby,Roa d0 coveredby,VECTOR,63%,1,1
anl44_roa_latest_ann_dt_qtrly,roa latest ann dt qtrly,VECTOR,28%,4,4
anl44_roa_most_recent_period_end_dt,roa most recent period end dt,VECTOR,37%,5,6
anl44_roa_prevalue,ROA D0 prevalue,VECTOR,58%,7,8
anl44_roa_value,Roa d0 value,VECTOR,63%,2,2
anl44_roe_best_crncy_iso,roe best crncy iso,MATRIX,100%,10,23
anl44_roe_best_cur_fiscal_qtr_period,roe best cur fiscal qtr period,MATRIX,99%,12,23
anl44_roe_best_cur_fiscal_semi_year_period,roe best cur fiscal semi year period,MATRIX,99%,22,89
anl44_roe_best_cur_fiscal_year_period,roe best cur fiscal year period,MATRIX,99%,12,28
anl44_roe_best_eeps_cur_yr,roe best eeps cur yr,MATRIX,93%,21,136
anl44_roe_best_eeps_nxt_yr,roe best eeps nxt yr,MATRIX,93%,21,44
anl44_roe_best_fiscal_period_dt,roe best fiscal period dt,VECTOR,79%,6,7
anl44_roe_best_fperiod_override,roe best fperiod override,VECTOR,79%,9,9
anl44_roe_coveredby,ROE d0 coveredby,VECTOR,77%,7,9
anl44_roe_latest_ann_dt_qtrly,roe latest ann dt qtrly,VECTOR,42%,3,3
anl44_roe_most_recent_period_end_dt,roe most recent period end dt,VECTOR,50%,5,8
anl44_roe_prevalue,Roe d0 prevalue,VECTOR,72%,3,17
anl44_roe_value,Roe d0 value,VECTOR,77%,9,20
anl44_sales_best_crncy_iso,sales best crncy iso,MATRIX,100%,11,28
anl44_sales_best_cur_fiscal_qtr_period,sales best cur fiscal qtr period,MATRIX,99%,7,23
anl44_sales_best_cur_fiscal_semi_year_period,sales best cur fiscal semi year period,MATRIX,99%,15,19
anl44_sales_best_cur_fiscal_year_period,sales best cur fiscal year period,MATRIX,99%,15,138
anl44_sales_best_eeps_cur_yr,sales best eeps cur yr,MATRIX,93%,19,32
anl44_sales_best_eeps_nxt_yr,sales best eeps nxt yr,MATRIX,93%,21,44
anl44_sales_best_fiscal_period_dt,sales best fiscal period dt,VECTOR,93%,7,13
anl44_sales_best_fperiod_override,sales best fperiod override,VECTOR,93%,6,6
anl44_sales_coveredby,Sales d0 coveredby,VECTOR,95%,3,4
anl44_sales_latest_ann_dt_qtrly,sales latest ann dt qtrly,VECTOR,88%,15,24
anl44_sales_most_recent_period_end_dt,sales most recent period end dt,VECTOR,90%,5,6
anl44_sales_prevalue,Sales d0 prevalue,VECTOR,94%,4,13
anl44_sales_value,Sales D0 value,VECTOR,95%,3,3
anl44_second_en_bps_coveredby,bps coveredby,VECTOR,72%,2,3
anl44_second_en_bps_lastactccy,bps lastactccy,VECTOR,72%,1,1
anl44_second_en_bps_lastactvalue,bps lastactvalue,VECTOR,50%,2,2
anl44_second_en_bps_prevalue,bps prevalue,VECTOR,68%,3,3
